-2.3, 0.02, 0.3500004, 131.0506, 265.7393
-2.3, 0.02, 0.3545701, 131.1151, 265.6619
-2.3, 0.02, 0.3559089, 131.134, 265.6392
-2.3, 0.02, 0.3329194, 130.8087, 266.0296
-2.3, 0.02, 0.3183223, 130.6011, 266.2787
-2.3, 0.02095967, 0.3500004, 131.0506, 265.6646
-2.3, 0.01894591, 0.3458952, 130.9926, 265.891
-2.3, 0.01766961, 0.3563116, 131.1397, 265.8136
-2.3, 0.02048189, 0.3312913, 130.7856, 266.0197
-2.3, 0.01131904, 0.3488933, 131.035, 266.4337
-2.3, 0.02655163, 0.3500004, 131.0506, 265.2294
-2.3, 0.03714353, 0.3419593, 130.9369, 264.5403
-2.3, 0.004877564, 0.3383453, 130.8857, 267.1159
-2.3, 0.02379032, 0.3546809, 131.1167, 265.3652
-2.3, 0.02655745, 0.3632612, 131.2377, 265.0054
-2.3, 0.03936268, 0.3500004, 131.0506, 264.2325
-2.3, 0.009412696, 0.3592172, 131.1807, 266.4061
-2.3, 0.04491755, 0.3430998, 130.953, 263.9156
-2.3, 0.02259838, 0.3497513, 131.0471, 265.5413
-2.3, 0.03270493, 0.3831834, 131.5175, 264.1945
-2.3, 0.02372163, 0.3500004, 131.0506, 265.4497
-2.3, -0.008328278, 0.3557413, 131.1317, 267.8449
-2.3, 0.04400473, 0.3386823, 130.8904, 264.0607
-2.3, -0.01763209, 0.3540552, 131.1079, 268.5976
-2.3, 0.006763454, 0.3305593, 130.7752, 267.1025
-2.30347, 0.02, 0.3500004, 130.7805, 265.7393
-2.303935, 0.02, 0.3417543, 130.6274, 265.8793
-2.308741, 0.02, 0.3336948, 130.1381, 266.0164
-2.307178, 0.02, 0.3239109, 130.1201, 266.1832
-2.30733, 0.02, 0.3646587, 130.688, 265.4912
-2.30133, 0.01047915, 0.3500004, 130.9471, 266.4802
-2.294384, 0.02234228, 0.3408846, 131.3592, 265.7115
-2.298311, 0.01923939, 0.3368112, 130.9955, 266.0226
-2.299459, 0.02406908, 0.3638506, 131.288, 265.1888
-2.295817, 0.02143923, 0.3503531, 131.3811, 265.6213
-2.29141, 0.03879815, 0.3500004, 131.7191, 264.2764
-2.307787, 0.02286979, 0.3545798, 130.5097, 265.4385
-2.305405, 0.02386378, 0.3487909, 130.6128, 265.4591
-2.303564, 0.01542802, 0.3589294, 130.8996, 265.9435
-2.293001, 0.02516692, 0.3191275, 131.1594, 265.8612
-2.292199, 0.04293908, 0.3500004, 131.6577, 263.9542
-2.297042, 0.02838061, 0.3586493, 131.4026, 264.9413
-2.299582, 0.0114153, 0.3434283, 130.9902, 266.5195
-2.299392, 0.04157506, 0.3331461, 130.8594, 264.343
-2.300069, 3.999472E-05, 0.3746746, 131.3929, 266.8706
-2.301217, 0.01471114, 0.3500004, 130.9559, 266.1509
-2.292033, 0.04510399, 0.3470555, 131.6292, 263.8349
-2.298016, 0.05921281, 0.3465922, 131.1569, 262.7442
-2.299932, 0.02961971, 0.3445074, 130.9782, 265.0834
-2.309568, 0.01127676, 0.3873825, 130.8353, 265.7841
-2.312441, 0.02, 0.3500004, 130.0824, 265.7393
-2.285384, 0.02, 0.3553385, 132.2626, 265.6488
-2.313045, 0.02, 0.3456159, 129.9729, 265.8137
-2.295775, 0.02, 0.3303117, 131.1013, 266.074
-2.309335, 0.02, 0.3461147, 130.2689, 265.8052
-2.296281, 0.01080121, 0.3500004, 131.34, 266.4552
-2.311116, 0.01350071, 0.358588, 130.3077, 266.0991
-2.313151, 0.01604147, 0.3642128, 130.2295, 265.8062
-2.304415, 0.02761147, 0.3641682, 130.9075, 264.9082
-2.319753, 0.02125895, 0.3106155, 128.9461, 266.3121
-2.304581, 0.02711944, 0.3500004, 130.6941, 265.1852
-2.28038, 0.03153103, 0.3563084, 132.6653, 264.7358
-2.294846, 0.03683161, 0.3671028, 131.692, 264.143
-2.295544, 0.005199943, 0.3506531, 131.4066, 266.8799
-2.285206, 0.02693066, 0.3411141, 132.0775, 265.3502
-2.284049, 0.04710734, 0.3500004, 132.2919, 263.6298
