-11.75, 0.02, 8.35, 88.24904, 265.7393
-11.75, 0.02, 8.340104, 88.054, 265.9073
-11.75, 0.02, 8.346807, 88.18616, 265.7935
-11.75, 0.02, 8.321435, 87.6847, 266.2255
-11.75, 0.02, 8.336893, 87.99062, 265.9619
-11.75, 0.01498488, 8.35, 88.24904, 266.1296
-11.75, 0.02539935, 8.353991, 88.32753, 265.2517
-11.75, 0.01177143, 8.367508, 88.59285, 266.082
-11.75, 0.01255201, 8.332322, 87.90028, 266.6207
-11.75, 0.02895173, 8.325054, 87.75645, 265.4648
-11.75, 0.02872531, 8.35, 88.24904, 265.0603
-11.75, 0.01000249, 8.354261, 88.33287, 266.4447
-11.75, 0.02674107, 8.341237, 88.07635, 265.3629
-11.75, 0.03150495, 8.367206, 88.58691, 264.5549
-11.75, 0.0004928932, 8.355282, 88.35291, 267.1668
-11.75, 0.04307678, 8.35, 88.24904, 263.9435
-11.75, 0.0010185, 8.345141, 88.15334, 267.2998
-11.75, 0.01823447, 8.353358, 88.3151, 265.8197
-11.75, 0.04162102, 8.359614, 88.43803, 263.896
-11.75, 0.03157577, 8.365692, 88.55726, 264.5747
-11.75, 0.001847349, 8.35, 88.24904, 267.1519
-11.75, 0.03403329, 8.348656, 88.22256, 264.6698
-11.75, -0.01475612, 8.335836, 87.96975, 268.6897
-11.75, 0.01886305, 8.355841, 88.36389, 265.7288
-11.75, 0.003246274, 8.372607, 88.6927, 266.6571
-11.74106, 0.02, 8.35, 88.94441, 265.7393
-11.75887, 0.02, 8.343987, 87.43943, 265.8413
-11.75762, 0.02, 8.360136, 87.85579, 265.5677
-11.75321, 0.02, 8.360292, 88.20171, 265.565
-11.75298, 0.02, 8.380641, 88.61909, 265.2218
-11.75733, 0.01505166, 8.35, 87.67876, 266.1244
-11.74893, 0.02228169, 8.347498, 88.28322, 265.6041
-11.75799, 0.01162515, 8.338427, 87.39822, 266.5886
-11.75216, 0.02491987, 8.353529, 88.15016, 265.2968
-11.74982, 0.02161749, 8.325758, 87.78408, 266.0254
-11.74253, 0.02366202, 8.35, 88.83041, 265.4543
-11.75847, 0.03067113, 8.346493, 87.52015, 264.968
-11.74529, 0.005345415, 8.355679, 88.7273, 266.7827
-11.74005, 0.005922638, 8.333839, 88.70626, 267.1117
-11.74819, 0.0064184, 8.351501, 88.41974, 266.7706
-11.75894, 0.008861312, 8.35, 87.55325, 266.6061
-11.74319, 0.02806844, 8.35728, 88.92139, 264.9887
-11.75075, 0.03248936, 8.364206, 88.46976, 264.5287
-11.74486, 0.01064332, 8.341607, 88.48392, 266.6107
-11.7404, 0.01439221, 8.387766, 89.73247, 265.5363
-11.74849, 0.03333581, 8.35, 88.36636, 264.7015
-11.74909, -0.0153097, 8.357406, 88.46548, 268.359
-11.74347, 0.02874051, 8.335575, 88.47383, 265.3029
-11.74796, 0.03286045, 8.348679, 88.38203, 264.7607
-11.74309, 0.01593557, 8.339173, 88.57423, 266.2399
-11.75627, 0.02, 8.35, 87.76129, 265.7393
-11.74116, 0.02, 8.359146, 89.11563, 265.5844
-11.73181, 0.02, 8.367427, 90.00346, 265.4445
-11.74427, 0.02, 8.329068, 88.28309, 266.0952
-11.75564, 0.02, 8.368662, 88.17723, 265.4236
-11.7528, 0.02024119, 8.35, 88.03085, 265.7205
-11.76238, 0.02951367, 8.343005, 87.14696, 265.117
-11.76826, 0.01818735, 8.344355, 86.71571, 265.9763
-11.76289, 0.01763667, 8.335996, 86.9682, 266.1614
-11.74028, 0.02362242, 8.314616, 88.30928, 266.0589
-11.74791, 0.008191508, 8.35, 88.41143, 266.6583
-11.75296, 0.004009932, 8.340965, 87.84048, 267.1385
-11.73361, 0.02903933, 8.362509, 89.76816, 264.8252
-11.73792, 0.002238456, 8.345946, 89.10986, 267.191
-11.74329, 0.02697224, 8.336148, 88.49902, 265.4311
-11.73878, 0.04218238, 8.35, 89.12254, 264.013
-11.76354, 0.006508706, 8.346997, 87.13593, 266.8406
-11.76186, -0.006439922, 8.353601, 87.397, 267.7349
-11.768, 0.00258212, 8.330161, 86.45333, 267.4355
-11.76632, -0.006716033, 8.359261, 87.16214, 267.6591
-11.73511, 0.001002356, 8.35, 89.408, 267.2177
-11.74822, -0.001884241, 8.350719, 88.40162, 267.43
-11.76921, 0.04414969, 8.367376, 87.09863, 263.5702
-11.73755, 0.00997065, 8.3383, 88.98875, 266.7197
