-11.75, 0.02, 8.35, 127.1595, 265.7393
-11.75, 0.02, 8.348528, 127.138, 265.7643
-11.75, 0.02, 8.348223, 127.1335, 265.7694
-11.75, 0.02, 8.364614, 127.373, 265.4919
-11.75, 0.02, 8.336535, 126.9621, 265.968
-11.75, 0.01930266, 8.35, 127.1595, 265.7936
-11.75, 0.02179168, 8.354573, 127.2264, 265.5225
-11.75, 0.0104654, 8.347535, 127.1235, 266.5233
-11.75, 0.02370367, 8.36294, 127.3486, 265.2325
-11.75, 0.0272569, 8.38124, 127.6149, 264.6493
-11.75, 0.01905493, 8.35, 127.1595, 265.8128
-11.75, 0.001133595, 8.359365, 127.2964, 267.0471
-11.75, 0.03837787, 8.355111, 127.2343, 264.2234
-11.75, 0.008942241, 8.331952, 126.8948, 266.9086
-11.75, 0.01954178, 8.325042, 126.7931, 266.1997
-11.75, 0.02710394, 8.35, 127.1595, 265.1865
-11.75, 0.02549742, 8.341483, 127.0348, 265.4556
-11.75, 0.03634296, 8.368094, 127.4237, 264.1644
-11.75, -0.003562262, 8.36223, 127.3382, 267.363
-11.75, 0.04947344, 8.351249, 127.1778, 263.4249
-11.75, -0.01160534, 8.35, 127.1595, 268.1989
-11.75, -0.01062945, 8.356853, 127.2598, 268.0047
-11.75, 0.04366709, 8.349132, 127.1468, 263.912
-11.75, -0.00366516, 8.331359, 126.8861, 267.9023
-11.75, 0.02114189, 8.319642, 126.7135, 266.1669
-11.75824, 0.02, 8.35, 126.5184, 265.7393
-11.75931, 0.02, 8.340034, 126.2879, 265.9085
-11.75965, 0.02, 8.33289, 126.1561, 266.0301
-11.74903, 0.02, 8.347869, 127.2042, 265.7755
-11.75945, 0.02, 8.328375, 126.1049, 266.1071
-11.75218, 0.02859357, 8.35, 126.9897, 265.0705
-11.74351, 0.01058175, 8.350838, 127.6771, 266.458
-11.75319, 0.01614193, 8.349689, 126.9065, 266.0448
-11.7521, 0.02004174, 8.353639, 127.0494, 265.6744
-11.75112, 0.02943557, 8.365818, 127.3034, 264.7389
-11.7542, 0.003900386, 8.35, 126.8327, 266.9922
-11.75372, 0.03059729, 8.359036, 127.0026, 264.7625
-11.75745, 0.01095362, 8.355852, 126.6661, 266.3436
-11.74676, 0.03363226, 8.360492, 127.5649, 264.5022
-11.74182, 0.03279931, 8.338592, 127.63, 264.9355
-11.7501, 0.02324136, 8.35, 127.1515, 265.4871
-11.75414, 0.03037556, 8.341554, 126.7133, 265.0744
-11.75564, 0.004410737, 8.336049, 126.5149, 267.1917
-11.74415, 0.009004084, 8.369781, 127.9028, 266.2583
-11.75423, 0.02143239, 8.346832, 126.784, 265.6815
-11.74166, -0.008775223, 8.35, 127.8086, 267.9786
-11.75453, 0.04625151, 8.340487, 126.6675, 263.8554
-11.74023, -0.006962616, 8.33339, 127.6779, 268.1244
-11.75863, 0.04259185, 8.365648, 126.7176, 263.7199
-11.7453, 0.008850083, 8.332638, 127.2715, 266.9041
-11.74414, 0.02, 8.35, 127.6158, 265.7393
-11.75735, 0.02, 8.354115, 126.6478, 265.6696
-11.73759, 0.02, 8.334207, 127.8959, 266.0077
-11.75813, 0.02, 8.356408, 126.6208, 265.6307
-11.74113, 0.02, 8.312501, 127.3019, 266.3783
-11.74132, 0.02327609, 8.35, 127.8347, 265.4843
-11.75441, 0.02267958, 8.343411, 126.7194, 265.6424
-11.73885, 0.01483429, 8.339975, 127.8812, 266.312
-11.74965, 0.02215237, 8.357415, 127.2955, 265.4464
-11.73139, 0.02103718, 8.311586, 128.0496, 266.3128
-11.73364, 0.01154044, 8.35, 128.4324, 266.3976
-11.75592, 0.005915947, 8.351121, 126.7156, 266.8162
-11.75135, 0.02643136, 8.368538, 127.3257, 264.9264
-11.76171, 0.01894409, 8.372499, 126.5792, 265.4408
-11.76309, 0.02768541, 8.369597, 126.4297, 264.8112
-11.75491, 0.04403327, 8.35, 126.7773, 263.869
-11.73987, 0.006901153, 8.341945, 127.8304, 266.8965
-11.76235, 0.01118201, 8.330696, 125.9129, 266.7554
-11.74693, -0.0003763121, 8.334809, 127.1765, 267.5862
-11.7335, 0.01671746, 8.361466, 128.6091, 265.8002
-11.74608, 0.003457874, 8.35, 127.4647, 267.0266
-11.73904, -0.01849483, 8.345446, 127.9459, 268.8141
-11.74383, 0.002462689, 8.351539, 127.6622, 267.0777
-11.7463, 0.02495997, 8.341384, 127.3216, 265.4991
-11.74109, 0.04380473, 8.366893, 128.0978, 263.605
-11.7664, 0.02, 8.35, 125.8833, 265.7393
-11.73572, 0.02, 8.343176, 128.1718, 265.8551
-11.75764, 0.02, 8.362769, 126.7527, 265.5231
-11.77799, 0.02, 8.331704, 124.7081, 266.0503
-11.74444, 0.02, 8.321931, 127.1819, 266.217
-11.77508, 0.02122316, 8.35, 125.2077, 265.6441
-11.77103, 0.02227676, 8.344384, 125.4398, 265.6573
-11.73386, 0.01357585, 8.350571, 128.4235, 266.2295
-11.777, 0.02999645, 8.366562, 125.3048, 264.6828
-11.76719, 0.01250209, 8.340392, 125.6795, 266.4867
-11.77294, 0.01296895, 8.35, 125.3744, 266.2865
-11.76636, 0.03302405, 8.343721, 125.7937, 264.8315
-11.72593, 0.02340764, 8.364274, 129.2375, 265.233
-11.72018, 0.01505432, 8.37292, 129.8079, 265.7355
-11.73665, 0.03450863, 8.38813, 128.7486, 263.9724
-11.74201, 0.03514839, 8.35, 127.7813, 264.5604
-11.74486, 0.004724303, 8.344784, 127.4837, 267.0174
-11.77891, 0.03697694, 8.341562, 124.7833, 264.5599
-11.76299, 0.04570267, 8.336995, 125.9559, 263.9566
-11.73259, 0.0009104684, 8.377463, 128.9102, 266.7556
-11.72297, -0.003730204, 8.35, 129.2628, 267.586
-11.77132, 0.04758729, 8.349706, 125.4958, 263.5974
-11.72441, 0.05285797, 8.35073, 129.1615, 263.1701
-11.74372, 0.02518506, 8.378063, 128.0555, 264.8631
-11.75526, 0.03787861, 8.33888, 126.5868, 264.5348
-11.77884, 0.02, 8.35, 124.9153, 265.7393
