box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-6.611214, 0.1961813, 0.2248697, 425.0094, 253.9594
-6.811183, 0.1961813, 0.2283601, 409.1129, 253.9046
-6.806876, 0.1961813, 0.4751311, 404.1165, 250.1597
-6.606906, 0.1961813, 0.4716406, 419.5098, 250.211
-6.806876, 0.1961813, 0.4751311, 404.1165, 250.1597
-6.806876, 0.01993132, 0.4751311, 404.1165, 263.6566
-6.606906, 0.01993132, 0.4716406, 419.5098, 263.7139
-6.606906, 0.1961813, 0.4716406, 419.5098, 250.211
-6.606906, 0.1961813, 0.4716406, 419.5098, 250.211
-6.606906, 0.01993132, 0.4716406, 419.5098, 263.7139
-6.611214, 0.01993129, 0.2248697, 425.0094, 267.9016
-6.611214, 0.1961813, 0.2248697, 425.0094, 253.9594
-6.811183, 0.01993129, 0.2283601, 409.1129, 267.8405
-6.611214, 0.01993129, 0.2248697, 425.0094, 267.9016
-6.606906, 0.01993132, 0.4716406, 419.5098, 263.7139
-6.806876, 0.01993132, 0.4751311, 404.1165, 263.6566
-6.811183, 0.1961813, 0.2283601, 409.1129, 253.9046
-6.811183, 0.01993129, 0.2283601, 409.1129, 267.8405
-6.806876, 0.01993132, 0.4751311, 404.1165, 263.6566
-6.806876, 0.1961813, 0.4751311, 404.1165, 250.1597
-6.611214, 0.1961813, 0.2248697, 425.0094, 253.9594
-6.611214, 0.01993129, 0.2248697, 425.0094, 267.9016
-6.811183, 0.01993129, 0.2283601, 409.1129, 267.8405
-6.811183, 0.1961813, 0.2283601, 409.1129, 253.9046
box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-6.990609, 0.1692639, 0.2472439, 394.5415, 255.7325
-7.190121, 0.1692639, 0.2332926, 379.0605, 255.9543
-7.205468, 0.1692639, 0.4527568, 373.9756, 252.5567
-7.005955, 0.1692639, 0.4667081, 389.0316, 252.3471
-7.205468, 0.1692639, 0.4527568, 373.9756, 252.5567
-7.205468, 0.01926389, 0.4527568, 373.9756, 264.0763
-7.005955, 0.01926389, 0.4667081, 389.0316, 263.8462
-7.005955, 0.1692639, 0.4667081, 389.0316, 252.3471
-7.005955, 0.1692639, 0.4667081, 389.0316, 252.3471
-7.005955, 0.01926389, 0.4667081, 389.0316, 263.8462
-6.990609, 0.01926386, 0.247244, 394.5415, 267.5634
-6.990609, 0.1692639, 0.2472439, 394.5415, 255.7325
-7.190121, 0.01926386, 0.2332927, 379.0605, 267.8069
