box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 357.3453, 253.8477
2.685083, 0.1961813, 8.221532, 341.7011, 254.0117
2.672166, 0.1961813, 8.468002, 337.5089, 250.2646
2.871892, 0.1961813, 8.478469, 352.6668, 250.1107
2.672166, 0.1961813, 8.468002, 337.5089, 250.2646
2.672166, 0.0199313, 8.468002, 337.5089, 263.7738
2.871892, 0.0199313, 8.478469, 352.6668, 263.6018
2.871892, 0.1961813, 8.478469, 352.6668, 250.1107
2.871892, 0.1961813, 8.478469, 352.6668, 250.1107
2.871892, 0.0199313, 8.478469, 352.6668, 263.6018
2.884809, 0.0199313, 8.231998, 357.3453, 267.7768
2.884809, 0.1961813, 8.231998, 357.3453, 253.8477
2.685083, 0.0199313, 8.221532, 341.7011, 267.9601
2.884809, 0.0199313, 8.231998, 357.3453, 267.7768
2.871892, 0.0199313, 8.478469, 352.6668, 263.6018
2.672166, 0.0199313, 8.468002, 337.5089, 263.7738
2.685083, 0.1961813, 8.221532, 341.7011, 254.0117
2.685083, 0.0199313, 8.221532, 341.7011, 267.9601
2.672166, 0.0199313, 8.468002, 337.5089, 263.7738
2.672166, 0.1961813, 8.468002, 337.5089, 250.2646
2.884809, 0.1961813, 8.231998, 357.3453, 253.8477
2.884809, 0.0199313, 8.231998, 357.3453, 267.7768
2.685083, 0.0199313, 8.221532, 341.7011, 267.9601
2.685083, 0.1961813, 8.221532, 341.7011, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 326.6032, 256.9882
2.291887, 0.162368, 8.213324, 310.6602, 256.8196
2.306762, 0.162368, 8.497145, 309.2436, 252.4191
2.506487, 0.162368, 8.486677, 324.6081, 252.5758
2.306762, 0.162368, 8.497145, 309.2436, 252.4191
2.306762, 0.019868, 8.497145, 309.2436, 263.301
2.506487, 0.019868, 8.486677, 324.6081, 263.4721
2.506487, 0.162368, 8.486677, 324.6081, 252.5758
2.506487, 0.162368, 8.486677, 324.6081, 252.5758
2.506487, 0.019868, 8.486677, 324.6081, 263.4721
2.491613, 0.019868, 8.202856, 326.6032, 268.2935
2.491613, 0.162368, 8.202856, 326.6032, 256.9882
2.291887, 0.019868, 8.213324, 310.6602, 268.1092
2.491613, 0.019868, 8.202856, 326.6032, 268.2935
2.506487, 0.019868, 8.486677, 324.6081, 263.4721
2.306762, 0.019868, 8.497145, 309.2436, 263.301
2.291887, 0.162368, 8.213324, 310.6602, 256.8196
2.291887, 0.019868, 8.213324, 310.6602, 268.1092
2.306762, 0.019868, 8.497145, 309.2436, 263.301
2.306762, 0.162368, 8.497145, 309.2436, 252.4191
2.491613, 0.162368, 8.202856, 326.6032, 256.9882
2.491613, 0.019868, 8.202856, 326.6032, 268.2935
2.291887, 0.019868, 8.213324, 310.6602, 268.1092
2.291887, 0.162368, 8.213324, 310.6602, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 327.662, 245.53
2.306762, 0.304868, 8.202856, 311.938, 245.683
2.291887, 0.304868, 8.486677, 308.1986, 241.6795
2.491613, 0.304868, 8.497145, 323.3595, 241.5373
2.291887, 0.304868, 8.486677, 308.1986, 241.6795
2.291887, 0.162368, 8.486677, 308.1986, 252.5758
2.491613, 0.162368, 8.497145, 323.3595, 252.4192
2.491613, 0.304868, 8.497145, 323.3595, 241.5373
2.491613, 0.304868, 8.497145, 323.3595, 241.5373
2.491613, 0.162368, 8.497145, 323.3595, 252.4192
2.506487, 0.162368, 8.213324, 327.662, 256.8196
2.506487, 0.304868, 8.213324, 327.662, 245.53
2.306762, 0.162368, 8.202856, 311.938, 256.9882
2.506487, 0.162368, 8.213324, 327.662, 256.8196
2.491613, 0.162368, 8.497145, 323.3595, 252.4192
2.291887, 0.162368, 8.486677, 308.1986, 252.5758
2.306762, 0.304868, 8.202856, 311.938, 245.683
2.306762, 0.162368, 8.202856, 311.938, 256.9882
2.291887, 0.162368, 8.486677, 308.1986, 252.5758
2.291887, 0.304868, 8.486677, 308.1986, 241.6795
2.506487, 0.304868, 8.213324, 327.662, 245.53
2.506487, 0.162368, 8.213324, 327.662, 256.8196
2.306762, 0.162368, 8.202856, 311.938, 256.9882
2.306762, 0.304868, 8.202856, 311.938, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 327.3211, 234.2884
2.301683, 0.447368, 8.206172, 311.5038, 234.3342
2.296722, 0.447368, 8.490338, 308.5363, 230.7384
2.496692, 0.447368, 8.493829, 323.7827, 230.6959
2.296722, 0.447368, 8.490338, 308.5363, 230.7384
2.296722, 0.304868, 8.490338, 308.5363, 241.6297
2.496692, 0.304868, 8.493829, 323.7827, 241.5823
2.496692, 0.447368, 8.493829, 323.7827, 230.6959
2.496692, 0.447368, 8.493829, 323.7827, 230.6959
2.496692, 0.304868, 8.493829, 323.7827, 241.5823
2.501652, 0.3048679, 8.209662, 327.3211, 245.5834
2.501652, 0.447368, 8.209662, 327.3211, 234.2884
2.301683, 0.3048679, 8.206172, 311.5038, 245.6345
2.501652, 0.3048679, 8.209662, 327.3211, 245.5834
2.496692, 0.304868, 8.493829, 323.7827, 241.5823
2.296722, 0.304868, 8.490338, 308.5363, 241.6297
2.301683, 0.447368, 8.206172, 311.5038, 234.3342
2.301683, 0.3048679, 8.206172, 311.5038, 245.6345
2.296722, 0.304868, 8.490338, 308.5363, 241.6297
2.296722, 0.447368, 8.490338, 308.5363, 230.7384
2.501652, 0.447368, 8.209662, 327.3211, 234.2884
2.501652, 0.3048679, 8.209662, 327.3211, 245.5834
2.301683, 0.3048679, 8.206172, 311.5038, 245.6345
2.301683, 0.447368, 8.206172, 311.5038, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 326.7871, 223.0534
2.294289, 0.5898679, 8.211472, 310.8678, 222.9722
2.304208, 0.589868, 8.495509, 309.063, 219.7914
2.504086, 0.589868, 8.488529, 324.4045, 219.8668
2.304208, 0.589868, 8.495509, 309.063, 219.7914
2.304208, 0.447368, 8.495509, 309.063, 230.6754
2.504086, 0.447368, 8.488529, 324.4045, 230.7605
2.504086, 0.589868, 8.488529, 324.4045, 219.8668
2.504086, 0.589868, 8.488529, 324.4045, 219.8668
2.504086, 0.447368, 8.488529, 324.4045, 230.7605
2.494167, 0.4473679, 8.204492, 326.7871, 234.3562
2.494167, 0.5898679, 8.204492, 326.7871, 223.0534
