box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-6.611214, 0.1961813, 0.2248697, 397.3226, 253.9594
-6.811183, 0.1961813, 0.2283601, 381.4389, 253.9046
-6.806876, 0.1961813, 0.4751311, 377.3141, 250.1597
-6.606906, 0.1961813, 0.4716406, 392.6955, 250.211
-6.806876, 0.1961813, 0.4751311, 377.3141, 250.1597
-6.806876, 0.01993132, 0.4751311, 377.3141, 263.6566
-6.606906, 0.01993132, 0.4716406, 392.6955, 263.7139
-6.606906, 0.1961813, 0.4716406, 392.6955, 250.211
-6.606906, 0.1961813, 0.4716406, 392.6955, 250.211
-6.606906, 0.01993132, 0.4716406, 392.6955, 263.7139
-6.611214, 0.01993129, 0.2248697, 397.3226, 267.9016
-6.611214, 0.1961813, 0.2248697, 397.3226, 253.9594
-6.811183, 0.01993129, 0.2283601, 381.4389, 267.8405
-6.611214, 0.01993129, 0.2248697, 397.3226, 267.9016
-6.606906, 0.01993132, 0.4716406, 392.6955, 263.7139
-6.806876, 0.01993132, 0.4751311, 377.3141, 263.6566
-6.811183, 0.1961813, 0.2283601, 381.4389, 253.9046
-6.811183, 0.01993129, 0.2283601, 381.4389, 267.8405
-6.806876, 0.01993132, 0.4751311, 377.3141, 263.6566
-6.806876, 0.1961813, 0.4751311, 377.3141, 250.1597
-6.611214, 0.1961813, 0.2248697, 397.3226, 253.9594
-6.611214, 0.01993129, 0.2248697, 397.3226, 267.9016
-6.811183, 0.01993129, 0.2283601, 381.4389, 267.8405
-6.811183, 0.1961813, 0.2283601, 381.4389, 253.9046
box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-6.990609, 0.1692639, 0.2472439, 366.9362, 255.7325
-7.190121, 0.1692639, 0.2332926, 351.4044, 255.9543
-7.205468, 0.1692639, 0.4527568, 347.0965, 252.5567
-7.005955, 0.1692639, 0.4667081, 362.2003, 252.3471
-7.205468, 0.1692639, 0.4527568, 347.0965, 252.5567
-7.205468, 0.01926389, 0.4527568, 347.0965, 264.0763
-7.005955, 0.01926389, 0.4667081, 362.2003, 263.8462
-7.005955, 0.1692639, 0.4667081, 362.2003, 252.3471
-7.005955, 0.1692639, 0.4667081, 362.2003, 252.3471
-7.005955, 0.01926389, 0.4667081, 362.2003, 263.8462
-6.990609, 0.01926386, 0.247244, 366.9362, 267.5634
-6.990609, 0.1692639, 0.2472439, 366.9362, 255.7325
-7.190121, 0.01926386, 0.2332927, 351.4044, 267.8069
-6.990609, 0.01926386, 0.247244, 366.9362, 267.5634
-7.005955, 0.01926389, 0.4667081, 362.2003, 263.8462
-7.205468, 0.01926389, 0.4527568, 347.0965, 264.0763
-7.190121, 0.1692639, 0.2332926, 351.4044, 255.9543
-7.190121, 0.01926386, 0.2332927, 351.4044, 267.8069
-7.205468, 0.01926389, 0.4527568, 347.0965, 264.0763
-7.205468, 0.1692639, 0.4527568, 347.0965, 252.5567
-6.990609, 0.1692639, 0.2472439, 366.9362, 255.7325
-6.990609, 0.01926386, 0.247244, 366.9362, 267.5634
-7.190121, 0.01926386, 0.2332927, 351.4044, 267.8069
-7.190121, 0.1692639, 0.2332926, 351.4044, 255.9543
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.368715, 0.1916559, 0.2474137, 337.1119, 253.9638
-7.568684, 0.1916559, 0.2439232, 321.3776, 254.0184
-7.572326, 0.1916559, 0.4525871, 318.9244, 250.8396
-7.372357, 0.1916559, 0.4560776, 334.2397, 250.7878
-7.572326, 0.1916559, 0.4525871, 318.9244, 250.8396
-7.572326, 0.01915592, 0.4525871, 318.9244, 264.0874
-7.372357, 0.01915592, 0.4560776, 334.2397, 264.0298
-7.372357, 0.1916559, 0.4560776, 334.2397, 250.7878
-7.372357, 0.1916559, 0.4560776, 334.2397, 250.7878
-7.372357, 0.01915592, 0.4560776, 334.2397, 264.0298
-7.368715, 0.01915589, 0.2474137, 337.1119, 267.5689
-7.368715, 0.1916559, 0.2474137, 337.1119, 253.9638
-7.568684, 0.01915589, 0.2439232, 321.3776, 267.6298
-7.368715, 0.01915589, 0.2474137, 337.1119, 267.5689
-7.372357, 0.01915592, 0.4560776, 334.2397, 264.0298
-7.572326, 0.01915592, 0.4525871, 318.9244, 264.0874
-7.568684, 0.1916559, 0.2439232, 321.3776, 254.0184
-7.568684, 0.01915589, 0.2439232, 321.3776, 267.6298
-7.572326, 0.01915592, 0.4525871, 318.9244, 264.0874
-7.572326, 0.1916559, 0.4525871, 318.9244, 250.8396
-7.368715, 0.1916559, 0.2474137, 337.1119, 253.9638
-7.368715, 0.01915589, 0.2474137, 337.1119, 267.5689
