box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 361.2968, 253.8477
2.685083, 0.1961813, 8.221532, 345.6581, 254.0117
2.672166, 0.1961813, 8.468002, 341.3413, 250.2646
2.871892, 0.1961813, 8.478469, 356.4941, 250.1107
2.672166, 0.1961813, 8.468002, 341.3413, 250.2646
2.672166, 0.0199313, 8.468002, 341.3413, 263.7738
2.871892, 0.0199313, 8.478469, 356.4941, 263.6018
2.871892, 0.1961813, 8.478469, 356.4941, 250.1107
2.871892, 0.1961813, 8.478469, 356.4941, 250.1107
2.871892, 0.0199313, 8.478469, 356.4941, 263.6018
2.884809, 0.0199313, 8.231998, 361.2968, 267.7768
2.884809, 0.1961813, 8.231998, 361.2968, 253.8477
2.685083, 0.0199313, 8.221532, 345.6581, 267.9601
2.884809, 0.0199313, 8.231998, 361.2968, 267.7768
2.871892, 0.0199313, 8.478469, 356.4941, 263.6018
2.672166, 0.0199313, 8.468002, 341.3413, 263.7738
2.685083, 0.1961813, 8.221532, 345.6581, 254.0117
2.685083, 0.0199313, 8.221532, 345.6581, 267.9601
2.672166, 0.0199313, 8.468002, 341.3413, 263.7738
2.672166, 0.1961813, 8.468002, 341.3413, 250.2646
2.884809, 0.1961813, 8.231998, 361.2968, 253.8477
2.884809, 0.0199313, 8.231998, 361.2968, 267.7768
2.685083, 0.0199313, 8.221532, 345.6581, 267.9601
2.685083, 0.1961813, 8.221532, 345.6581, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 330.57, 256.9882
2.291887, 0.162368, 8.213324, 314.6215, 256.8196
2.306762, 0.162368, 8.497145, 313.0618, 252.4191
2.506487, 0.162368, 8.486677, 328.4314, 252.5758
2.306762, 0.162368, 8.497145, 313.0618, 252.4191
2.306762, 0.019868, 8.497145, 313.0618, 263.301
2.506487, 0.019868, 8.486677, 328.4314, 263.4721
2.506487, 0.162368, 8.486677, 328.4314, 252.5758
2.506487, 0.162368, 8.486677, 328.4314, 252.5758
2.506487, 0.019868, 8.486677, 328.4314, 263.4721
2.491613, 0.019868, 8.202856, 330.57, 268.2935
2.491613, 0.162368, 8.202856, 330.57, 256.9882
2.291887, 0.019868, 8.213324, 314.6215, 268.1092
2.491613, 0.019868, 8.202856, 330.57, 268.2935
2.506487, 0.019868, 8.486677, 328.4314, 263.4721
2.306762, 0.019868, 8.497145, 313.0618, 263.301
2.291887, 0.162368, 8.213324, 314.6215, 256.8196
2.291887, 0.019868, 8.213324, 314.6215, 268.1092
2.306762, 0.019868, 8.497145, 313.0618, 263.301
2.306762, 0.162368, 8.497145, 313.0618, 252.4191
2.491613, 0.162368, 8.202856, 330.57, 256.9882
2.491613, 0.019868, 8.202856, 330.57, 268.2935
2.291887, 0.019868, 8.213324, 314.6215, 268.1092
2.291887, 0.162368, 8.213324, 314.6215, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 331.6232, 245.53
2.306762, 0.304868, 8.202856, 315.9048, 245.683
2.291887, 0.304868, 8.486677, 312.0219, 241.6795
2.491613, 0.304868, 8.497145, 327.1777, 241.5373
2.291887, 0.304868, 8.486677, 312.0219, 241.6795
2.291887, 0.162368, 8.486677, 312.0219, 252.5758
2.491613, 0.162368, 8.497145, 327.1777, 252.4192
2.491613, 0.304868, 8.497145, 327.1777, 241.5373
2.491613, 0.304868, 8.497145, 327.1777, 241.5373
2.491613, 0.162368, 8.497145, 327.1777, 252.4192
2.506487, 0.162368, 8.213324, 331.6232, 256.8196
2.506487, 0.304868, 8.213324, 331.6232, 245.53
2.306762, 0.162368, 8.202856, 315.9048, 256.9882
2.506487, 0.162368, 8.213324, 331.6232, 256.8196
2.491613, 0.162368, 8.497145, 327.1777, 252.4192
2.291887, 0.162368, 8.486677, 312.0219, 252.5758
2.306762, 0.304868, 8.202856, 315.9048, 245.683
2.306762, 0.162368, 8.202856, 315.9048, 256.9882
2.291887, 0.162368, 8.486677, 312.0219, 252.5758
2.291887, 0.304868, 8.486677, 312.0219, 241.6795
2.506487, 0.304868, 8.213324, 331.6232, 245.53
2.506487, 0.162368, 8.213324, 331.6232, 256.8196
2.306762, 0.162368, 8.202856, 315.9048, 256.9882
2.306762, 0.304868, 8.202856, 315.9048, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 331.2843, 234.2884
2.301683, 0.447368, 8.206172, 315.4688, 234.3342
2.296722, 0.447368, 8.490338, 312.3578, 230.7384
2.496692, 0.447368, 8.493829, 327.6025, 230.6959
2.296722, 0.447368, 8.490338, 312.3578, 230.7384
2.296722, 0.304868, 8.490338, 312.3578, 241.6297
2.496692, 0.304868, 8.493829, 327.6025, 241.5823
2.496692, 0.447368, 8.493829, 327.6025, 230.6959
2.496692, 0.447368, 8.493829, 327.6025, 230.6959
2.496692, 0.304868, 8.493829, 327.6025, 241.5823
2.501652, 0.3048679, 8.209662, 331.2843, 245.5834
2.501652, 0.447368, 8.209662, 331.2843, 234.2884
2.301683, 0.3048679, 8.206172, 315.4688, 245.6345
2.501652, 0.3048679, 8.209662, 331.2843, 245.5834
2.496692, 0.304868, 8.493829, 327.6025, 241.5823
2.296722, 0.304868, 8.490338, 312.3578, 241.6297
2.301683, 0.447368, 8.206172, 315.4688, 234.3342
2.301683, 0.3048679, 8.206172, 315.4688, 245.6345
2.296722, 0.304868, 8.490338, 312.3578, 241.6297
2.296722, 0.447368, 8.490338, 312.3578, 230.7384
2.501652, 0.447368, 8.209662, 331.2843, 234.2884
2.501652, 0.3048679, 8.209662, 331.2843, 245.5834
2.301683, 0.3048679, 8.206172, 315.4688, 245.6345
2.301683, 0.447368, 8.206172, 315.4688, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 330.753, 223.0534
2.294289, 0.5898679, 8.211472, 314.83, 222.9722
2.304208, 0.589868, 8.495509, 312.8819, 219.7914
2.504086, 0.589868, 8.488529, 328.2269, 219.8668
2.304208, 0.589868, 8.495509, 312.8819, 219.7914
2.304208, 0.447368, 8.495509, 312.8819, 230.6754
2.504086, 0.447368, 8.488529, 328.2269, 230.7605
