box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-6.611214, 0.1961813, 0.2248697, 353.815, 253.9594
-6.811183, 0.1961813, 0.2283601, 337.9514, 253.9046
-6.806876, 0.1961813, 0.4751311, 335.1961, 250.1597
-6.606906, 0.1961813, 0.4716406, 350.5587, 250.211
-6.806876, 0.1961813, 0.4751311, 335.1961, 250.1597
-6.806876, 0.01993132, 0.4751311, 335.1961, 263.6566
-6.606906, 0.01993132, 0.4716406, 350.5587, 263.7139
-6.606906, 0.1961813, 0.4716406, 350.5587, 250.211
-6.606906, 0.1961813, 0.4716406, 350.5587, 250.211
-6.606906, 0.01993132, 0.4716406, 350.5587, 263.7139
-6.611214, 0.01993129, 0.2248697, 353.815, 267.9016
-6.611214, 0.1961813, 0.2248697, 353.815, 253.9594
-6.811183, 0.01993129, 0.2283601, 337.9514, 267.8405
-6.611214, 0.01993129, 0.2248697, 353.815, 267.9016
-6.606906, 0.01993132, 0.4716406, 350.5587, 263.7139
-6.806876, 0.01993132, 0.4751311, 335.1961, 263.6566
-6.811183, 0.1961813, 0.2283601, 337.9514, 253.9046
-6.811183, 0.01993129, 0.2283601, 337.9514, 267.8405
-6.806876, 0.01993132, 0.4751311, 335.1961, 263.6566
-6.806876, 0.1961813, 0.4751311, 335.1961, 250.1597
-6.611214, 0.1961813, 0.2248697, 353.815, 253.9594
-6.611214, 0.01993129, 0.2248697, 353.815, 267.9016
-6.811183, 0.01993129, 0.2283601, 337.9514, 267.8405
-6.811183, 0.1961813, 0.2283601, 337.9514, 253.9046
box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-6.990609, 0.1692639, 0.2472439, 323.5565, 255.7325
-7.190121, 0.1692639, 0.2332926, 307.9451, 255.9543
-7.205468, 0.1692639, 0.4527568, 304.8579, 252.5567
-7.005955, 0.1692639, 0.4667081, 320.037, 252.3471
-7.205468, 0.1692639, 0.4527568, 304.8579, 252.5567
-7.205468, 0.01926389, 0.4527568, 304.8579, 264.0763
-7.005955, 0.01926389, 0.4667081, 320.037, 263.8462
-7.005955, 0.1692639, 0.4667081, 320.037, 252.3471
-7.005955, 0.1692639, 0.4667081, 320.037, 252.3471
-7.005955, 0.01926389, 0.4667081, 320.037, 263.8462
-6.990609, 0.01926386, 0.247244, 323.5565, 267.5634
-6.990609, 0.1692639, 0.2472439, 323.5565, 255.7325
-7.190121, 0.01926386, 0.2332927, 307.9451, 267.8069
-6.990609, 0.01926386, 0.247244, 323.5565, 267.5634
-7.005955, 0.01926389, 0.4667081, 320.037, 263.8462
-7.205468, 0.01926389, 0.4527568, 304.8579, 264.0763
-7.190121, 0.1692639, 0.2332926, 307.9451, 255.9543
-7.190121, 0.01926386, 0.2332927, 307.9451, 267.8069
-7.205468, 0.01926389, 0.4527568, 304.8579, 264.0763
-7.205468, 0.1692639, 0.4527568, 304.8579, 252.5567
-6.990609, 0.1692639, 0.2472439, 323.5565, 255.7325
-6.990609, 0.01926386, 0.247244, 323.5565, 267.5634
-7.190121, 0.01926386, 0.2332927, 307.9451, 267.8069
-7.190121, 0.1692639, 0.2332926, 307.9451, 255.9543
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.368715, 0.1916559, 0.2474137, 293.7332, 253.9638
-7.568684, 0.1916559, 0.2439232, 277.979, 254.0184
-7.572326, 0.1916559, 0.4525871, 276.6849, 250.8396
-7.372357, 0.1916559, 0.4560776, 292.0191, 250.7878
-7.572326, 0.1916559, 0.4525871, 276.6849, 250.8396
-7.572326, 0.01915592, 0.4525871, 276.6849, 264.0874
-7.372357, 0.01915592, 0.4560776, 292.0191, 264.0298
-7.372357, 0.1916559, 0.4560776, 292.0191, 250.7878
-7.372357, 0.1916559, 0.4560776, 292.0191, 250.7878
-7.372357, 0.01915592, 0.4560776, 292.0191, 264.0298
-7.368715, 0.01915589, 0.2474137, 293.7332, 267.5689
-7.368715, 0.1916559, 0.2474137, 293.7332, 253.9638
-7.568684, 0.01915589, 0.2439232, 277.979, 267.6298
-7.368715, 0.01915589, 0.2474137, 293.7332, 267.5689
-7.372357, 0.01915592, 0.4560776, 292.0191, 264.0298
-7.572326, 0.01915592, 0.4525871, 276.6849, 264.0874
-7.568684, 0.1916559, 0.2439232, 277.979, 254.0184
-7.568684, 0.01915589, 0.2439232, 277.979, 267.6298
-7.572326, 0.01915592, 0.4525871, 276.6849, 264.0874
-7.572326, 0.1916559, 0.4525871, 276.6849, 250.8396
-7.368715, 0.1916559, 0.2474137, 293.7332, 253.9638
-7.368715, 0.01915589, 0.2474137, 293.7332, 267.5689
-7.568684, 0.01915589, 0.2439232, 277.979, 267.6298
-7.568684, 0.1916559, 0.2439232, 277.979, 254.0184
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.372357, 0.3641559, 0.2439232, 293.4705, 240.407
-7.572326, 0.3641559, 0.2474137, 277.6743, 240.3586
-7.568684, 0.3641559, 0.4560776, 276.9481, 237.5459
-7.368715, 0.3641559, 0.4525871, 292.3221, 237.5917
-7.568684, 0.3641559, 0.4560776, 276.9481, 237.5459
-7.568684, 0.1916559, 0.4560776, 276.9481, 250.7878
-7.368715, 0.1916559, 0.4525871, 292.3221, 250.8396
-7.368715, 0.3641559, 0.4525871, 292.3221, 237.5917
-7.368715, 0.3641559, 0.4525871, 292.3221, 237.5917
-7.368715, 0.1916559, 0.4525871, 292.3221, 250.8396
-7.372357, 0.1916559, 0.2439232, 293.4705, 254.0184
-7.372357, 0.3641559, 0.2439232, 293.4705, 240.407
-7.572326, 0.1916559, 0.2474137, 277.6743, 253.9638
-7.372357, 0.1916559, 0.2439232, 293.4705, 254.0184
-7.368715, 0.1916559, 0.4525871, 292.3221, 250.8396
-7.568684, 0.1916559, 0.4560776, 276.9481, 250.7878
-7.572326, 0.3641559, 0.2474137, 277.6743, 240.3586
-7.572326, 0.1916559, 0.2474137, 277.6743, 253.9638
-7.568684, 0.1916559, 0.4560776, 276.9481, 250.7878
-7.568684, 0.3641559, 0.4560776, 276.9481, 237.5459
-7.372357, 0.3641559, 0.2439232, 293.4705, 240.407
-7.372357, 0.1916559, 0.2439232, 293.4705, 254.0184
-7.572326, 0.1916559, 0.2474137, 277.6743, 253.9638
-7.572326, 0.3641559, 0.2474137, 277.6743, 240.3586
box4_Fairever(Clone) stack 118 Shelf_0 Rack_1_1_0
-7.730128, 0.1847178, 0.2429189, 265.2433, 254.5816
-7.929032, 0.1847178, 0.2220132, 249.5728, 254.9113
-7.953739, 0.1847178, 0.4570819, 247.3885, 251.3055
-7.754835, 0.1847178, 0.4779876, 262.5949, 250.9953
-7.953739, 0.1847178, 0.4570819, 247.3885, 251.3055
-7.953739, 0.01971789, 0.4570819, 247.3885, 263.97
-7.754835, 0.01971789, 0.4779876, 262.5949, 263.626
-7.754835, 0.1847178, 0.4779876, 262.5949, 250.9953
-7.754835, 0.1847178, 0.4779876, 262.5949, 250.9953
-7.754835, 0.01971789, 0.4779876, 262.5949, 263.626
-7.730128, 0.01971789, 0.2429189, 265.2433, 267.6029
-7.730128, 0.1847178, 0.2429189, 265.2433, 254.5816
-7.929032, 0.01971789, 0.2220132, 249.5728, 267.9686
-7.730128, 0.01971789, 0.2429189, 265.2433, 267.6029
-7.754835, 0.01971789, 0.4779876, 262.5949, 263.626
-7.953739, 0.01971789, 0.4570819, 247.3885, 263.97
