box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 353.3938, 253.8477
2.685083, 0.1961813, 8.221532, 337.7441, 254.0117
2.672166, 0.1961813, 8.468002, 333.6765, 250.2646
2.871892, 0.1961813, 8.478469, 348.8395, 250.1107
2.672166, 0.1961813, 8.468002, 333.6765, 250.2646
2.672166, 0.0199313, 8.468002, 333.6765, 263.7738
2.871892, 0.0199313, 8.478469, 348.8395, 263.6018
2.871892, 0.1961813, 8.478469, 348.8395, 250.1107
2.871892, 0.1961813, 8.478469, 348.8395, 250.1107
2.871892, 0.0199313, 8.478469, 348.8395, 263.6018
2.884809, 0.0199313, 8.231998, 353.3938, 267.7768
2.884809, 0.1961813, 8.231998, 353.3938, 253.8477
2.685083, 0.0199313, 8.221532, 337.7441, 267.9601
2.884809, 0.0199313, 8.231998, 353.3938, 267.7768
2.871892, 0.0199313, 8.478469, 348.8395, 263.6018
2.672166, 0.0199313, 8.468002, 333.6765, 263.7738
2.685083, 0.1961813, 8.221532, 337.7441, 254.0117
2.685083, 0.0199313, 8.221532, 337.7441, 267.9601
2.672166, 0.0199313, 8.468002, 333.6765, 263.7738
2.672166, 0.1961813, 8.468002, 333.6765, 250.2646
2.884809, 0.1961813, 8.231998, 353.3938, 253.8477
2.884809, 0.0199313, 8.231998, 353.3938, 267.7768
2.685083, 0.0199313, 8.221532, 337.7441, 267.9601
2.685083, 0.1961813, 8.221532, 337.7441, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 322.6365, 256.9882
2.291887, 0.162368, 8.213324, 306.6989, 256.8196
2.306762, 0.162368, 8.497145, 305.4254, 252.4191
2.506487, 0.162368, 8.486677, 320.7848, 252.5758
2.306762, 0.162368, 8.497145, 305.4254, 252.4191
2.306762, 0.019868, 8.497145, 305.4254, 263.301
2.506487, 0.019868, 8.486677, 320.7848, 263.4721
2.506487, 0.162368, 8.486677, 320.7848, 252.5758
2.506487, 0.162368, 8.486677, 320.7848, 252.5758
2.506487, 0.019868, 8.486677, 320.7848, 263.4721
2.491613, 0.019868, 8.202856, 322.6365, 268.2935
2.491613, 0.162368, 8.202856, 322.6365, 256.9882
2.291887, 0.019868, 8.213324, 306.6989, 268.1092
2.491613, 0.019868, 8.202856, 322.6365, 268.2935
2.506487, 0.019868, 8.486677, 320.7848, 263.4721
2.306762, 0.019868, 8.497145, 305.4254, 263.301
2.291887, 0.162368, 8.213324, 306.6989, 256.8196
2.291887, 0.019868, 8.213324, 306.6989, 268.1092
2.306762, 0.019868, 8.497145, 305.4254, 263.301
2.306762, 0.162368, 8.497145, 305.4254, 252.4191
2.491613, 0.162368, 8.202856, 322.6365, 256.9882
2.491613, 0.019868, 8.202856, 322.6365, 268.2935
2.291887, 0.019868, 8.213324, 306.6989, 268.1092
2.291887, 0.162368, 8.213324, 306.6989, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 323.7007, 245.53
2.306762, 0.304868, 8.202856, 307.9713, 245.683
2.291887, 0.304868, 8.486677, 304.3753, 241.6795
2.491613, 0.304868, 8.497145, 319.5414, 241.5373
2.291887, 0.304868, 8.486677, 304.3753, 241.6795
2.291887, 0.162368, 8.486677, 304.3753, 252.5758
2.491613, 0.162368, 8.497145, 319.5414, 252.4192
2.491613, 0.304868, 8.497145, 319.5414, 241.5373
2.491613, 0.304868, 8.497145, 319.5414, 241.5373
2.491613, 0.162368, 8.497145, 319.5414, 252.4192
2.506487, 0.162368, 8.213324, 323.7007, 256.8196
2.506487, 0.304868, 8.213324, 323.7007, 245.53
2.306762, 0.162368, 8.202856, 307.9713, 256.9882
2.506487, 0.162368, 8.213324, 323.7007, 256.8196
2.491613, 0.162368, 8.497145, 319.5414, 252.4192
2.291887, 0.162368, 8.486677, 304.3753, 252.5758
2.306762, 0.304868, 8.202856, 307.9713, 245.683
2.306762, 0.162368, 8.202856, 307.9713, 256.9882
2.291887, 0.162368, 8.486677, 304.3753, 252.5758
2.291887, 0.304868, 8.486677, 304.3753, 241.6795
2.506487, 0.304868, 8.213324, 323.7007, 245.53
2.506487, 0.162368, 8.213324, 323.7007, 256.8196
2.306762, 0.162368, 8.202856, 307.9713, 256.9882
2.306762, 0.304868, 8.202856, 307.9713, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 323.3579, 234.2884
2.301683, 0.447368, 8.206172, 307.5387, 234.3342
2.296722, 0.447368, 8.490338, 304.7148, 230.7384
2.496692, 0.447368, 8.493829, 319.9629, 230.6959
2.296722, 0.447368, 8.490338, 304.7148, 230.7384
2.296722, 0.304868, 8.490338, 304.7148, 241.6297
2.496692, 0.304868, 8.493829, 319.9629, 241.5823
2.496692, 0.447368, 8.493829, 319.9629, 230.6959
2.496692, 0.447368, 8.493829, 319.9629, 230.6959
2.496692, 0.304868, 8.493829, 319.9629, 241.5823
2.501652, 0.3048679, 8.209662, 323.3579, 245.5834
2.501652, 0.447368, 8.209662, 323.3579, 234.2884
2.301683, 0.3048679, 8.206172, 307.5387, 245.6345
2.501652, 0.3048679, 8.209662, 323.3579, 245.5834
2.496692, 0.304868, 8.493829, 319.9629, 241.5823
2.296722, 0.304868, 8.490338, 304.7148, 241.6297
2.301683, 0.447368, 8.206172, 307.5387, 234.3342
2.301683, 0.3048679, 8.206172, 307.5387, 245.6345
2.296722, 0.304868, 8.490338, 304.7148, 241.6297
2.296722, 0.447368, 8.490338, 304.7148, 230.7384
2.501652, 0.447368, 8.209662, 323.3579, 234.2884
2.501652, 0.3048679, 8.209662, 323.3579, 245.5834
2.301683, 0.3048679, 8.206172, 307.5387, 245.6345
2.301683, 0.447368, 8.206172, 307.5387, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 322.8212, 223.0534
2.294289, 0.5898679, 8.211472, 306.9055, 222.9722
2.304208, 0.589868, 8.495509, 305.244, 219.7914
2.504086, 0.589868, 8.488529, 320.5822, 219.8668
2.304208, 0.589868, 8.495509, 305.244, 219.7914
2.304208, 0.447368, 8.495509, 305.244, 230.6754
2.504086, 0.447368, 8.488529, 320.5822, 230.7605
2.504086, 0.589868, 8.488529, 320.5822, 219.8668
2.504086, 0.589868, 8.488529, 320.5822, 219.8668
2.504086, 0.447368, 8.488529, 320.5822, 230.7605
2.494167, 0.4473679, 8.204492, 322.8212, 234.3562
2.494167, 0.5898679, 8.204492, 322.8212, 223.0534
2.294289, 0.4473679, 8.211472, 306.9055, 234.2646
2.494167, 0.4473679, 8.204492, 322.8212, 234.3562
2.504086, 0.447368, 8.488529, 320.5822, 230.7605
2.304208, 0.447368, 8.495509, 305.244, 230.6754
2.294289, 0.5898679, 8.211472, 306.9055, 222.9722
2.294289, 0.4473679, 8.211472, 306.9055, 234.2646
2.304208, 0.447368, 8.495509, 305.244, 230.6754
2.304208, 0.589868, 8.495509, 305.244, 219.7914
2.494167, 0.5898679, 8.204492, 322.8212, 223.0534
2.494167, 0.4473679, 8.204492, 322.8212, 234.3562
2.294289, 0.4473679, 8.211472, 306.9055, 234.2646
2.294289, 0.5898679, 8.211472, 306.9055, 222.9722
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.483785, 0.7323679, 8.198221, 322.0658, 211.8143
2.284881, 0.7323679, 8.219127, 306.0932, 211.6024
2.314589, 0.7323679, 8.50178, 305.9843, 208.8483
2.513494, 0.7323679, 8.480874, 321.3808, 209.0452
2.314589, 0.7323679, 8.50178, 305.9843, 208.8483
2.314589, 0.5898679, 8.50178, 305.9843, 219.7237
2.513494, 0.5898679, 8.480874, 321.3808, 219.9496
2.513494, 0.7323679, 8.480874, 321.3808, 209.0452
2.513494, 0.7323679, 8.480874, 321.3808, 209.0452
2.513494, 0.5898679, 8.480874, 321.3808, 219.9496
2.483785, 0.5898679, 8.198221, 322.0658, 223.1265
2.483785, 0.7323679, 8.198221, 322.0658, 211.8143
2.284881, 0.5898679, 8.219127, 306.0932, 222.8834
2.483785, 0.5898679, 8.198221, 322.0658, 223.1265
2.513494, 0.5898679, 8.480874, 321.3808, 219.9496
2.314589, 0.5898679, 8.50178, 305.9843, 219.7237
2.284881, 0.7323679, 8.219127, 306.0932, 211.6024
2.284881, 0.5898679, 8.219127, 306.0932, 222.8834
2.314589, 0.5898679, 8.50178, 305.9843, 219.7237
2.314589, 0.7323679, 8.50178, 305.9843, 208.8483
2.483785, 0.7323679, 8.198221, 322.0658, 211.8143
2.483785, 0.5898679, 8.198221, 322.0658, 223.1265
2.284881, 0.5898679, 8.219127, 306.0932, 222.8834
2.284881, 0.7323679, 8.219127, 306.0932, 211.6024
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.7328, 0.1916559, 8.240561, 262.3247, 254.071
1.533074, 0.1916559, 8.251029, 246.549, 253.9073
1.543996, 0.1916559, 8.459439, 247.2125, 250.738
1.743722, 0.1916559, 8.448972, 262.5681, 250.8932
1.543996, 0.1916559, 8.459439, 247.2125, 250.738
1.543996, 0.0191559, 8.459439, 247.2125, 263.9743
1.743722, 0.0191559, 8.448972, 262.5681, 264.1472
1.743722, 0.1916559, 8.448972, 262.5681, 250.8932
1.743722, 0.1916559, 8.448972, 262.5681, 250.8932
1.743722, 0.0191559, 8.448972, 262.5681, 264.1472
1.7328, 0.0191559, 8.240561, 262.3247, 267.6884
1.7328, 0.1916559, 8.240561, 262.3247, 254.071
1.533074, 0.0191559, 8.251029, 246.549, 267.506
1.7328, 0.0191559, 8.240561, 262.3247, 267.6884
1.743722, 0.0191559, 8.448972, 262.5681, 264.1472
1.543996, 0.0191559, 8.459439, 247.2125, 263.9743
1.533074, 0.1916559, 8.251029, 246.549, 253.9073
1.533074, 0.0191559, 8.251029, 246.549, 267.506
1.543996, 0.0191559, 8.459439, 247.2125, 263.9743
1.543996, 0.1916559, 8.459439, 247.2125, 250.738
1.7328, 0.1916559, 8.240561, 262.3247, 254.071
1.7328, 0.0191559, 8.240561, 262.3247, 267.6884
1.533074, 0.0191559, 8.251029, 246.549, 267.506
1.533074, 0.1916559, 8.251029, 246.549, 253.9073
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.743722, 0.3641558, 8.251029, 263.155, 240.3086
1.543996, 0.3641558, 8.240561, 247.4202, 240.4536
1.533074, 0.3641559, 8.448972, 246.383, 237.6392
1.7328, 0.3641559, 8.459439, 261.6998, 237.5018
1.533074, 0.3641559, 8.448972, 246.383, 237.6392
1.533074, 0.1916559, 8.448972, 246.383, 250.8932
1.7328, 0.1916559, 8.459439, 261.6998, 250.738
1.7328, 0.3641559, 8.459439, 261.6998, 237.5018
1.7328, 0.3641559, 8.459439, 261.6998, 237.5018
1.7328, 0.1916559, 8.459439, 261.6998, 250.738
1.743722, 0.1916559, 8.251029, 263.155, 253.9073
1.743722, 0.3641558, 8.251029, 263.155, 240.3086
1.543996, 0.1916559, 8.240561, 247.4202, 254.071
