box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 452.182, 253.8477
2.685083, 0.1961813, 8.221532, 436.6687, 254.0117
2.672166, 0.1961813, 8.468002, 429.4864, 250.2646
2.871892, 0.1961813, 8.478469, 444.5215, 250.1107
2.672166, 0.1961813, 8.468002, 429.4864, 250.2646
2.672166, 0.0199313, 8.468002, 429.4864, 263.7738
2.871892, 0.0199313, 8.478469, 444.5215, 263.6018
2.871892, 0.1961813, 8.478469, 444.5215, 250.1107
2.871892, 0.1961813, 8.478469, 444.5215, 250.1107
2.871892, 0.0199313, 8.478469, 444.5215, 263.6018
2.884809, 0.0199313, 8.231998, 452.182, 267.7768
2.884809, 0.1961813, 8.231998, 452.182, 253.8477
2.685083, 0.0199313, 8.221532, 436.6687, 267.9601
2.884809, 0.0199313, 8.231998, 452.182, 267.7768
2.871892, 0.0199313, 8.478469, 444.5215, 263.6018
2.672166, 0.0199313, 8.468002, 429.4864, 263.7738
2.685083, 0.1961813, 8.221532, 436.6687, 254.0117
2.685083, 0.0199313, 8.221532, 436.6687, 267.9601
2.672166, 0.0199313, 8.468002, 429.4864, 263.7738
2.672166, 0.1961813, 8.468002, 429.4864, 250.2646
2.884809, 0.1961813, 8.231998, 452.182, 253.8477
2.884809, 0.0199313, 8.231998, 452.182, 267.7768
2.685083, 0.0199313, 8.221532, 436.6687, 267.9601
2.685083, 0.1961813, 8.221532, 436.6687, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 421.8054, 256.9882
2.291887, 0.162368, 8.213324, 405.7307, 256.8196
2.306762, 0.162368, 8.497145, 400.8799, 252.4191
2.506487, 0.162368, 8.486677, 416.3667, 252.5758
2.306762, 0.162368, 8.497145, 400.8799, 252.4191
2.306762, 0.019868, 8.497145, 400.8799, 263.301
2.506487, 0.019868, 8.486677, 416.3667, 263.4721
2.506487, 0.162368, 8.486677, 416.3667, 252.5758
2.506487, 0.162368, 8.486677, 416.3667, 252.5758
2.506487, 0.019868, 8.486677, 416.3667, 263.4721
2.491613, 0.019868, 8.202856, 421.8054, 268.2935
2.491613, 0.162368, 8.202856, 421.8054, 256.9882
2.291887, 0.019868, 8.213324, 405.7307, 268.1092
2.491613, 0.019868, 8.202856, 421.8054, 268.2935
2.506487, 0.019868, 8.486677, 416.3667, 263.4721
2.306762, 0.019868, 8.497145, 400.8799, 263.301
2.291887, 0.162368, 8.213324, 405.7307, 256.8196
2.291887, 0.019868, 8.213324, 405.7307, 268.1092
2.306762, 0.019868, 8.497145, 400.8799, 263.301
2.306762, 0.162368, 8.497145, 400.8799, 252.4191
2.491613, 0.162368, 8.202856, 421.8054, 256.9882
2.491613, 0.019868, 8.202856, 421.8054, 268.2935
2.291887, 0.019868, 8.213324, 405.7307, 268.1092
2.291887, 0.162368, 8.213324, 405.7307, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 422.7325, 245.53
2.306762, 0.304868, 8.202856, 407.1402, 245.683
2.291887, 0.304868, 8.486677, 399.9572, 241.6795
2.491613, 0.304868, 8.497145, 414.9959, 241.5373
2.291887, 0.304868, 8.486677, 399.9572, 241.6795
2.291887, 0.162368, 8.486677, 399.9572, 252.5758
2.491613, 0.162368, 8.497145, 414.9959, 252.4192
2.491613, 0.304868, 8.497145, 414.9959, 241.5373
2.491613, 0.304868, 8.497145, 414.9959, 241.5373
2.491613, 0.162368, 8.497145, 414.9959, 252.4192
2.506487, 0.162368, 8.213324, 422.7325, 256.8196
2.506487, 0.304868, 8.213324, 422.7325, 245.53
2.306762, 0.162368, 8.202856, 407.1402, 256.9882
2.506487, 0.162368, 8.213324, 422.7325, 256.8196
2.491613, 0.162368, 8.497145, 414.9959, 252.4192
2.291887, 0.162368, 8.486677, 399.9572, 252.5758
2.306762, 0.304868, 8.202856, 407.1402, 245.683
2.306762, 0.162368, 8.202856, 407.1402, 256.9882
2.291887, 0.162368, 8.486677, 399.9572, 252.5758
2.291887, 0.304868, 8.486677, 399.9572, 241.6795
