box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.672166, 0.1961813, 8.468002, 475.4751, 250.2646
2.672166, 0.1961813, 8.468002, 475.4751, 250.2646
2.672166, 0.0199313, 8.468002, 475.4751, 263.7738
2.672166, 0.0199313, 8.468002, 475.4751, 263.7738
2.672166, 0.0199313, 8.468002, 475.4751, 263.7738
2.672166, 0.1961813, 8.468002, 475.4751, 250.2646
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 469.4064, 256.9882
2.291887, 0.162368, 8.213324, 453.266, 256.8196
2.306762, 0.162368, 8.497145, 446.6981, 252.4191
2.506487, 0.162368, 8.486677, 462.246, 252.5758
2.306762, 0.162368, 8.497145, 446.6981, 252.4191
2.306762, 0.019868, 8.497145, 446.6981, 263.301
2.506487, 0.019868, 8.486677, 462.246, 263.4721
2.506487, 0.162368, 8.486677, 462.246, 252.5758
2.506487, 0.162368, 8.486677, 462.246, 252.5758
2.506487, 0.019868, 8.486677, 462.246, 263.4721
2.491613, 0.019868, 8.202856, 469.4064, 268.2935
2.491613, 0.162368, 8.202856, 469.4064, 256.9882
2.291887, 0.019868, 8.213324, 453.266, 268.1092
2.491613, 0.019868, 8.202856, 469.4064, 268.2935
2.506487, 0.019868, 8.486677, 462.246, 263.4721
2.306762, 0.019868, 8.497145, 446.6981, 263.301
2.291887, 0.162368, 8.213324, 453.266, 256.8196
2.291887, 0.019868, 8.213324, 453.266, 268.1092
2.306762, 0.019868, 8.497145, 446.6981, 263.301
2.306762, 0.162368, 8.497145, 446.6981, 252.4191
2.491613, 0.162368, 8.202856, 469.4064, 256.9882
2.491613, 0.019868, 8.202856, 469.4064, 268.2935
2.291887, 0.019868, 8.213324, 453.266, 268.1092
2.291887, 0.162368, 8.213324, 453.266, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 470.2678, 245.53
2.306762, 0.304868, 8.202856, 454.7412, 245.683
2.291887, 0.304868, 8.486677, 445.8365, 241.6795
2.491613, 0.304868, 8.497145, 460.814, 241.5373
2.291887, 0.304868, 8.486677, 445.8365, 241.6795
2.291887, 0.162368, 8.486677, 445.8365, 252.5758
2.491613, 0.162368, 8.497145, 460.814, 252.4192
2.491613, 0.304868, 8.497145, 460.814, 241.5373
2.491613, 0.304868, 8.497145, 460.814, 241.5373
2.491613, 0.162368, 8.497145, 460.814, 252.4192
2.506487, 0.162368, 8.213324, 470.2678, 256.8196
2.506487, 0.304868, 8.213324, 470.2678, 245.53
2.306762, 0.162368, 8.202856, 454.7412, 256.9882
2.506487, 0.162368, 8.213324, 470.2678, 256.8196
2.491613, 0.162368, 8.497145, 460.814, 252.4192
2.291887, 0.162368, 8.486677, 445.8365, 252.5758
2.306762, 0.304868, 8.202856, 454.7412, 245.683
2.306762, 0.162368, 8.202856, 454.7412, 256.9882
2.291887, 0.162368, 8.486677, 445.8365, 252.5758
2.291887, 0.304868, 8.486677, 445.8365, 241.6795
2.506487, 0.304868, 8.213324, 470.2678, 245.53
