box_8_lizol(Clone) stack 115 Shelf_0 Rack_1_1_0
-6.611214, 0.1961813, 0.2248697, 464.5618, 253.9594
-6.811183, 0.1961813, 0.2283601, 448.6472, 253.9046
-6.806876, 0.1961813, 0.4751311, 442.4055, 250.1597
-6.606906, 0.1961813, 0.4716406, 457.816, 250.211
-6.806876, 0.1961813, 0.4751311, 442.4055, 250.1597
-6.806876, 0.01993132, 0.4751311, 442.4055, 263.6566
-6.606906, 0.01993132, 0.4716406, 457.816, 263.7139
-6.606906, 0.1961813, 0.4716406, 457.816, 250.211
-6.606906, 0.1961813, 0.4716406, 457.816, 250.211
-6.606906, 0.01993132, 0.4716406, 457.816, 263.7139
-6.611214, 0.01993129, 0.2248697, 464.5618, 267.9016
-6.611214, 0.1961813, 0.2248697, 464.5618, 253.9594
-6.811183, 0.01993129, 0.2283601, 448.6472, 267.8405
-6.611214, 0.01993129, 0.2248697, 464.5618, 267.9016
-6.606906, 0.01993132, 0.4716406, 457.816, 263.7139
-6.806876, 0.01993132, 0.4751311, 442.4055, 263.6566
-6.811183, 0.1961813, 0.2283601, 448.6472, 253.9046
-6.811183, 0.01993129, 0.2283601, 448.6472, 267.8405
-6.806876, 0.01993132, 0.4751311, 442.4055, 263.6566
-6.806876, 0.1961813, 0.4751311, 442.4055, 250.1597
-6.611214, 0.1961813, 0.2248697, 464.5618, 253.9594
-6.611214, 0.01993129, 0.2248697, 464.5618, 267.9016
-6.811183, 0.01993129, 0.2283601, 448.6472, 267.8405
-6.811183, 0.1961813, 0.2283601, 448.6472, 253.9046
box_3_Hareli(Clone) stack 116 Shelf_0 Rack_1_1_0
-6.990609, 0.1692639, 0.2472439, 433.9776, 255.7325
-7.190121, 0.1692639, 0.2332926, 418.569, 255.9543
-7.205468, 0.1692639, 0.4527568, 412.3744, 252.5567
-7.005955, 0.1692639, 0.4667081, 427.3619, 252.3471
-7.205468, 0.1692639, 0.4527568, 412.3744, 252.5567
-7.205468, 0.01926389, 0.4527568, 412.3744, 264.0763
-7.005955, 0.01926389, 0.4667081, 427.3619, 263.8462
-7.005955, 0.1692639, 0.4667081, 427.3619, 252.3471
-7.005955, 0.1692639, 0.4667081, 427.3619, 252.3471
-7.005955, 0.01926389, 0.4667081, 427.3619, 263.8462
-6.990609, 0.01926386, 0.247244, 433.9776, 267.5634
-6.990609, 0.1692639, 0.2472439, 433.9776, 255.7325
-7.190121, 0.01926386, 0.2332927, 418.569, 267.8069
-6.990609, 0.01926386, 0.247244, 433.9776, 267.5634
-7.005955, 0.01926389, 0.4667081, 427.3619, 263.8462
-7.205468, 0.01926389, 0.4527568, 412.3744, 264.0763
-7.190121, 0.1692639, 0.2332926, 418.569, 255.9543
-7.190121, 0.01926386, 0.2332927, 418.569, 267.8069
-7.205468, 0.01926389, 0.4527568, 412.3744, 264.0763
-7.205468, 0.1692639, 0.4527568, 412.3744, 252.5567
-6.990609, 0.1692639, 0.2472439, 433.9776, 255.7325
-6.990609, 0.01926386, 0.247244, 433.9776, 267.5634
-7.190121, 0.01926386, 0.2332927, 418.569, 267.8069
-7.190121, 0.1692639, 0.2332926, 418.569, 255.9543
box_1_Parle-G-GOLD(Clone) stack 117 Shelf_0 Rack_1_1_0
-7.368715, 0.1916559, 0.2474137, 404.1519, 253.9638
