box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 436.3759, 253.8477
2.685083, 0.1961813, 8.221532, 420.8407, 254.0117
2.672166, 0.1961813, 8.468002, 414.1568, 250.2646
2.871892, 0.1961813, 8.478469, 429.2124, 250.1107
2.672166, 0.1961813, 8.468002, 414.1568, 250.2646
2.672166, 0.0199313, 8.468002, 414.1568, 263.7738
2.871892, 0.0199313, 8.478469, 429.2124, 263.6018
2.871892, 0.1961813, 8.478469, 429.2124, 250.1107
2.871892, 0.1961813, 8.478469, 429.2124, 250.1107
2.871892, 0.0199313, 8.478469, 429.2124, 263.6018
2.884809, 0.0199313, 8.231998, 436.3759, 267.7768
2.884809, 0.1961813, 8.231998, 436.3759, 253.8477
2.685083, 0.0199313, 8.221532, 420.8407, 267.9601
2.884809, 0.0199313, 8.231998, 436.3759, 267.7768
2.871892, 0.0199313, 8.478469, 429.2124, 263.6018
2.672166, 0.0199313, 8.468002, 414.1568, 263.7738
2.685083, 0.1961813, 8.221532, 420.8407, 254.0117
2.685083, 0.0199313, 8.221532, 420.8407, 267.9601
2.672166, 0.0199313, 8.468002, 414.1568, 263.7738
2.672166, 0.1961813, 8.468002, 414.1568, 250.2646
2.884809, 0.1961813, 8.231998, 436.3759, 253.8477
2.884809, 0.0199313, 8.231998, 436.3759, 267.7768
2.685083, 0.0199313, 8.221532, 420.8407, 267.9601
2.685083, 0.1961813, 8.221532, 420.8407, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 405.9384, 256.9882
2.291887, 0.162368, 8.213324, 389.8857, 256.8196
2.306762, 0.162368, 8.497145, 385.6072, 252.4191
2.506487, 0.162368, 8.486677, 401.0736, 252.5758
2.306762, 0.162368, 8.497145, 385.6072, 252.4191
2.306762, 0.019868, 8.497145, 385.6072, 263.301
2.506487, 0.019868, 8.486677, 401.0736, 263.4721
2.506487, 0.162368, 8.486677, 401.0736, 252.5758
2.506487, 0.162368, 8.486677, 401.0736, 252.5758
2.506487, 0.019868, 8.486677, 401.0736, 263.4721
2.491613, 0.019868, 8.202856, 405.9384, 268.2935
2.491613, 0.162368, 8.202856, 405.9384, 256.9882
2.291887, 0.019868, 8.213324, 389.8857, 268.1092
2.491613, 0.019868, 8.202856, 405.9384, 268.2935
2.506487, 0.019868, 8.486677, 401.0736, 263.4721
2.306762, 0.019868, 8.497145, 385.6072, 263.301
2.291887, 0.162368, 8.213324, 389.8857, 256.8196
2.291887, 0.019868, 8.213324, 389.8857, 268.1092
2.306762, 0.019868, 8.497145, 385.6072, 263.301
2.306762, 0.162368, 8.497145, 385.6072, 252.4191
2.491613, 0.162368, 8.202856, 405.9384, 256.9882
2.491613, 0.019868, 8.202856, 405.9384, 268.2935
2.291887, 0.019868, 8.213324, 389.8857, 268.1092
2.291887, 0.162368, 8.213324, 389.8857, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 406.8874, 245.53
2.306762, 0.304868, 8.202856, 391.2732, 245.683
2.291887, 0.304868, 8.486677, 384.6641, 241.6795
2.491613, 0.304868, 8.497145, 399.7231, 241.5373
2.291887, 0.304868, 8.486677, 384.6641, 241.6795
2.291887, 0.162368, 8.486677, 384.6641, 252.5758
2.491613, 0.162368, 8.497145, 399.7231, 252.4192
2.491613, 0.304868, 8.497145, 399.7231, 241.5373
2.491613, 0.304868, 8.497145, 399.7231, 241.5373
2.491613, 0.162368, 8.497145, 399.7231, 252.4192
2.506487, 0.162368, 8.213324, 406.8874, 256.8196
2.506487, 0.304868, 8.213324, 406.8874, 245.53
2.306762, 0.162368, 8.202856, 391.2732, 256.9882
2.506487, 0.162368, 8.213324, 406.8874, 256.8196
2.491613, 0.162368, 8.497145, 399.7231, 252.4192
2.291887, 0.162368, 8.486677, 384.6641, 252.5758
2.306762, 0.304868, 8.202856, 391.2732, 245.683
2.306762, 0.162368, 8.202856, 391.2732, 256.9882
2.291887, 0.162368, 8.486677, 384.6641, 252.5758
2.291887, 0.304868, 8.486677, 384.6641, 241.6795
2.506487, 0.304868, 8.213324, 406.8874, 245.53
2.506487, 0.162368, 8.213324, 406.8874, 256.8196
2.306762, 0.162368, 8.202856, 391.2732, 256.9882
2.306762, 0.304868, 8.202856, 391.2732, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 406.5849, 234.2884
2.301683, 0.447368, 8.206172, 390.8041, 234.3342
2.296722, 0.447368, 8.490338, 384.9662, 230.7384
2.496692, 0.447368, 8.493829, 400.1786, 230.6959
2.296722, 0.447368, 8.490338, 384.9662, 230.7384
2.296722, 0.304868, 8.490338, 384.9662, 241.6297
2.496692, 0.304868, 8.493829, 400.1786, 241.5823
2.496692, 0.447368, 8.493829, 400.1786, 230.6959
2.496692, 0.447368, 8.493829, 400.1786, 230.6959
2.496692, 0.304868, 8.493829, 400.1786, 241.5823
2.501652, 0.3048679, 8.209662, 406.5849, 245.5834
2.501652, 0.447368, 8.209662, 406.5849, 234.2884
2.301683, 0.3048679, 8.206172, 390.8041, 245.6345
2.501652, 0.3048679, 8.209662, 406.5849, 245.5834
2.496692, 0.304868, 8.493829, 400.1786, 241.5823
2.296722, 0.304868, 8.490338, 384.9662, 241.6297
2.301683, 0.447368, 8.206172, 390.8041, 234.3342
2.301683, 0.3048679, 8.206172, 390.8041, 245.6345
2.296722, 0.304868, 8.490338, 384.9662, 241.6297
2.296722, 0.447368, 8.490338, 384.9662, 230.7384
2.501652, 0.447368, 8.209662, 406.5849, 234.2884
2.501652, 0.3048679, 8.209662, 406.5849, 245.5834
2.301683, 0.3048679, 8.206172, 390.8041, 245.6345
2.301683, 0.447368, 8.206172, 390.8041, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 406.1051, 223.0534
2.294289, 0.5898679, 8.211472, 390.1126, 222.9722
2.304208, 0.589868, 8.495509, 385.4424, 219.7914
2.504086, 0.589868, 8.488529, 400.852, 219.8668
2.304208, 0.589868, 8.495509, 385.4424, 219.7914
2.304208, 0.447368, 8.495509, 385.4424, 230.6754
2.504086, 0.447368, 8.488529, 400.852, 230.7605
2.504086, 0.589868, 8.488529, 400.852, 219.8668
2.504086, 0.589868, 8.488529, 400.852, 219.8668
2.504086, 0.447368, 8.488529, 400.852, 230.7605
2.494167, 0.4473679, 8.204492, 406.1051, 234.3562
2.494167, 0.5898679, 8.204492, 406.1051, 223.0534
2.294289, 0.4473679, 8.211472, 390.1126, 234.2646
2.494167, 0.4473679, 8.204492, 406.1051, 234.3562
2.504086, 0.447368, 8.488529, 400.852, 230.7605
2.304208, 0.447368, 8.495509, 385.4424, 230.6754
2.294289, 0.5898679, 8.211472, 390.1126, 222.9722
2.294289, 0.4473679, 8.211472, 390.1126, 234.2646
2.304208, 0.447368, 8.495509, 385.4424, 230.6754
2.304208, 0.589868, 8.495509, 385.4424, 219.7914
2.494167, 0.5898679, 8.204492, 406.1051, 223.0534
2.494167, 0.4473679, 8.204492, 406.1051, 234.3562
2.294289, 0.4473679, 8.211472, 390.1126, 234.2646
2.294289, 0.5898679, 8.211472, 390.1126, 222.9722
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.483785, 0.7323679, 8.198221, 405.4187, 211.8143
2.284881, 0.7323679, 8.219127, 389.2162, 211.6024
2.314589, 0.7323679, 8.50178, 386.1188, 208.8483
2.513494, 0.7323679, 8.480874, 401.7289, 209.0452
2.314589, 0.7323679, 8.50178, 386.1188, 208.8483
2.314589, 0.5898679, 8.50178, 386.1188, 219.7237
2.513494, 0.5898679, 8.480874, 401.7289, 219.9496
2.513494, 0.7323679, 8.480874, 401.7289, 209.0452
2.513494, 0.7323679, 8.480874, 401.7289, 209.0452
2.513494, 0.5898679, 8.480874, 401.7289, 219.9496
2.483785, 0.5898679, 8.198221, 405.4187, 223.1265
2.483785, 0.7323679, 8.198221, 405.4187, 211.8143
2.284881, 0.5898679, 8.219127, 389.2162, 222.8834
2.483785, 0.5898679, 8.198221, 405.4187, 223.1265
2.513494, 0.5898679, 8.480874, 401.7289, 219.9496
2.314589, 0.5898679, 8.50178, 386.1188, 219.7237
2.284881, 0.7323679, 8.219127, 389.2162, 211.6024
2.284881, 0.5898679, 8.219127, 389.2162, 222.8834
2.314589, 0.5898679, 8.50178, 386.1188, 219.7237
2.314589, 0.7323679, 8.50178, 386.1188, 208.8483
2.483785, 0.7323679, 8.198221, 405.4187, 211.8143
2.483785, 0.5898679, 8.198221, 405.4187, 223.1265
2.284881, 0.5898679, 8.219127, 389.2162, 222.8834
2.284881, 0.7323679, 8.219127, 389.2162, 211.6024
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.7328, 0.1916559, 8.240561, 345.2133, 254.071
1.533074, 0.1916559, 8.251029, 329.3236, 253.9073
1.543996, 0.1916559, 8.459439, 327.7809, 250.738
1.743722, 0.1916559, 8.448972, 343.2445, 250.8932
1.543996, 0.1916559, 8.459439, 327.7809, 250.738
1.543996, 0.0191559, 8.459439, 327.7809, 263.9743
1.743722, 0.0191559, 8.448972, 343.2445, 264.1472
1.743722, 0.1916559, 8.448972, 343.2445, 250.8932
1.743722, 0.1916559, 8.448972, 343.2445, 250.8932
1.743722, 0.0191559, 8.448972, 343.2445, 264.1472
1.7328, 0.0191559, 8.240561, 345.2133, 267.6884
1.7328, 0.1916559, 8.240561, 345.2133, 254.071
1.533074, 0.0191559, 8.251029, 329.3236, 267.506
1.7328, 0.0191559, 8.240561, 345.2133, 267.6884
1.743722, 0.0191559, 8.448972, 343.2445, 264.1472
1.543996, 0.0191559, 8.459439, 327.7809, 263.9743
1.533074, 0.1916559, 8.251029, 329.3236, 253.9073
1.533074, 0.0191559, 8.251029, 329.3236, 267.506
1.543996, 0.0191559, 8.459439, 327.7809, 263.9743
1.543996, 0.1916559, 8.459439, 327.7809, 250.738
1.7328, 0.1916559, 8.240561, 345.2133, 254.071
1.7328, 0.0191559, 8.240561, 345.2133, 267.6884
1.533074, 0.0191559, 8.251029, 329.3236, 267.506
1.533074, 0.1916559, 8.251029, 329.3236, 253.9073
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.743722, 0.3641558, 8.251029, 345.9296, 240.3086
1.543996, 0.3641558, 8.240561, 330.3088, 240.4536
1.533074, 0.3641559, 8.448972, 327.0594, 237.6392
1.7328, 0.3641559, 8.459439, 342.2682, 237.5018
1.533074, 0.3641559, 8.448972, 327.0594, 237.6392
1.533074, 0.1916559, 8.448972, 327.0594, 250.8932
1.7328, 0.1916559, 8.459439, 342.2682, 250.738
1.7328, 0.3641559, 8.459439, 342.2682, 237.5018
1.7328, 0.3641559, 8.459439, 342.2682, 237.5018
1.7328, 0.1916559, 8.459439, 342.2682, 250.738
