box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 424.5213, 253.8477
2.685083, 0.1961813, 8.221532, 408.9698, 254.0117
2.672166, 0.1961813, 8.468002, 402.6596, 250.2646
2.871892, 0.1961813, 8.478469, 417.7306, 250.1107
2.672166, 0.1961813, 8.468002, 402.6596, 250.2646
2.672166, 0.0199313, 8.468002, 402.6596, 263.7738
2.871892, 0.0199313, 8.478469, 417.7306, 263.6018
2.871892, 0.1961813, 8.478469, 417.7306, 250.1107
2.871892, 0.1961813, 8.478469, 417.7306, 250.1107
2.871892, 0.0199313, 8.478469, 417.7306, 263.6018
2.884809, 0.0199313, 8.231998, 424.5213, 267.7768
2.884809, 0.1961813, 8.231998, 424.5213, 253.8477
2.685083, 0.0199313, 8.221532, 408.9698, 267.9601
2.884809, 0.0199313, 8.231998, 424.5213, 267.7768
2.871892, 0.0199313, 8.478469, 417.7306, 263.6018
2.672166, 0.0199313, 8.468002, 402.6596, 263.7738
2.685083, 0.1961813, 8.221532, 408.9698, 254.0117
2.685083, 0.0199313, 8.221532, 408.9698, 267.9601
2.672166, 0.0199313, 8.468002, 402.6596, 263.7738
2.672166, 0.1961813, 8.468002, 402.6596, 250.2646
2.884809, 0.1961813, 8.231998, 424.5213, 253.8477
2.884809, 0.0199313, 8.231998, 424.5213, 267.7768
2.685083, 0.0199313, 8.221532, 408.9698, 267.9601
2.685083, 0.1961813, 8.221532, 408.9698, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 394.0381, 256.9882
2.291887, 0.162368, 8.213324, 378.0018, 256.8196
2.306762, 0.162368, 8.497145, 374.1527, 252.4191
2.506487, 0.162368, 8.486677, 389.6038, 252.5758
2.306762, 0.162368, 8.497145, 374.1527, 252.4191
2.306762, 0.019868, 8.497145, 374.1527, 263.301
2.506487, 0.019868, 8.486677, 389.6038, 263.4721
2.506487, 0.162368, 8.486677, 389.6038, 252.5758
2.506487, 0.162368, 8.486677, 389.6038, 252.5758
2.506487, 0.019868, 8.486677, 389.6038, 263.4721
2.491613, 0.019868, 8.202856, 394.0381, 268.2935
2.491613, 0.162368, 8.202856, 394.0381, 256.9882
2.291887, 0.019868, 8.213324, 378.0018, 268.1092
2.491613, 0.019868, 8.202856, 394.0381, 268.2935
2.506487, 0.019868, 8.486677, 389.6038, 263.4721
2.306762, 0.019868, 8.497145, 374.1527, 263.301
2.291887, 0.162368, 8.213324, 378.0018, 256.8196
2.291887, 0.019868, 8.213324, 378.0018, 268.1092
2.306762, 0.019868, 8.497145, 374.1527, 263.301
2.306762, 0.162368, 8.497145, 374.1527, 252.4191
2.491613, 0.162368, 8.202856, 394.0381, 256.9882
2.491613, 0.019868, 8.202856, 394.0381, 268.2935
2.291887, 0.019868, 8.213324, 378.0018, 268.1092
2.291887, 0.162368, 8.213324, 378.0018, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 395.0036, 245.53
2.306762, 0.304868, 8.202856, 379.3729, 245.683
2.291887, 0.304868, 8.486677, 373.1943, 241.6795
2.491613, 0.304868, 8.497145, 388.2686, 241.5373
2.291887, 0.304868, 8.486677, 373.1943, 241.6795
2.291887, 0.162368, 8.486677, 373.1943, 252.5758
2.491613, 0.162368, 8.497145, 388.2686, 252.4192
2.491613, 0.304868, 8.497145, 388.2686, 241.5373
2.491613, 0.304868, 8.497145, 388.2686, 241.5373
2.491613, 0.162368, 8.497145, 388.2686, 252.4192
2.506487, 0.162368, 8.213324, 395.0036, 256.8196
2.506487, 0.304868, 8.213324, 395.0036, 245.53
2.306762, 0.162368, 8.202856, 379.3729, 256.9882
2.506487, 0.162368, 8.213324, 395.0036, 256.8196
2.491613, 0.162368, 8.497145, 388.2686, 252.4192
2.291887, 0.162368, 8.486677, 373.1943, 252.5758
2.306762, 0.304868, 8.202856, 379.3729, 245.683
2.306762, 0.162368, 8.202856, 379.3729, 256.9882
2.291887, 0.162368, 8.486677, 373.1943, 252.5758
2.291887, 0.304868, 8.486677, 373.1943, 241.6795
2.506487, 0.304868, 8.213324, 395.0036, 245.53
2.506487, 0.162368, 8.213324, 395.0036, 256.8196
2.306762, 0.162368, 8.202856, 379.3729, 256.9882
2.306762, 0.304868, 8.202856, 379.3729, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 394.6953, 234.2884
2.301683, 0.447368, 8.206172, 378.9091, 234.3342
2.296722, 0.447368, 8.490338, 373.5017, 230.7384
2.496692, 0.447368, 8.493829, 388.7192, 230.6959
2.296722, 0.447368, 8.490338, 373.5017, 230.7384
2.296722, 0.304868, 8.490338, 373.5017, 241.6297
2.496692, 0.304868, 8.493829, 388.7192, 241.5823
2.496692, 0.447368, 8.493829, 388.7192, 230.6959
2.496692, 0.447368, 8.493829, 388.7192, 230.6959
2.496692, 0.304868, 8.493829, 388.7192, 241.5823
2.501652, 0.3048679, 8.209662, 394.6953, 245.5834
2.501652, 0.447368, 8.209662, 394.6953, 234.2884
2.301683, 0.3048679, 8.206172, 378.9091, 245.6345
2.501652, 0.3048679, 8.209662, 394.6953, 245.5834
2.496692, 0.304868, 8.493829, 388.7192, 241.5823
2.296722, 0.304868, 8.490338, 373.5017, 241.6297
2.301683, 0.447368, 8.206172, 378.9091, 234.3342
2.301683, 0.3048679, 8.206172, 378.9091, 245.6345
2.296722, 0.304868, 8.490338, 373.5017, 241.6297
2.296722, 0.447368, 8.490338, 373.5017, 230.7384
2.501652, 0.447368, 8.209662, 394.6953, 234.2884
2.501652, 0.3048679, 8.209662, 394.6953, 245.5834
2.301683, 0.3048679, 8.206172, 378.9091, 245.6345
2.301683, 0.447368, 8.206172, 378.9091, 234.3342
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.494167, 0.5898679, 8.204492, 394.2074, 223.0534
2.294289, 0.5898679, 8.211472, 378.2259, 222.9722
2.304208, 0.589868, 8.495509, 373.9855, 219.7914
2.504086, 0.589868, 8.488529, 389.3849, 219.8668
2.304208, 0.589868, 8.495509, 373.9855, 219.7914
2.304208, 0.447368, 8.495509, 373.9855, 230.6754
2.504086, 0.447368, 8.488529, 389.3849, 230.7605
2.504086, 0.589868, 8.488529, 389.3849, 219.8668
2.504086, 0.589868, 8.488529, 389.3849, 219.8668
2.504086, 0.447368, 8.488529, 389.3849, 230.7605
2.494167, 0.4473679, 8.204492, 394.2074, 234.3562
2.494167, 0.5898679, 8.204492, 394.2074, 223.0534
2.294289, 0.4473679, 8.211472, 378.2259, 234.2646
2.494167, 0.4473679, 8.204492, 394.2074, 234.3562
2.504086, 0.447368, 8.488529, 389.3849, 230.7605
2.304208, 0.447368, 8.495509, 373.9855, 230.6754
2.294289, 0.5898679, 8.211472, 378.2259, 222.9722
2.294289, 0.4473679, 8.211472, 378.2259, 234.2646
2.304208, 0.447368, 8.495509, 373.9855, 230.6754
2.304208, 0.589868, 8.495509, 373.9855, 219.7914
2.494167, 0.5898679, 8.204492, 394.2074, 223.0534
2.494167, 0.4473679, 8.204492, 394.2074, 234.3562
2.294289, 0.4473679, 8.211472, 378.2259, 234.2646
2.294289, 0.5898679, 8.211472, 378.2259, 222.9722
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.483785, 0.7323679, 8.198221, 393.5112, 211.8143
2.284881, 0.7323679, 8.219127, 377.3415, 211.6024
2.314589, 0.7323679, 8.50178, 374.671, 208.8483
2.513494, 0.7323679, 8.480874, 390.2506, 209.0452
2.314589, 0.7323679, 8.50178, 374.671, 208.8483
2.314589, 0.5898679, 8.50178, 374.671, 219.7237
2.513494, 0.5898679, 8.480874, 390.2506, 219.9496
2.513494, 0.7323679, 8.480874, 390.2506, 209.0452
2.513494, 0.7323679, 8.480874, 390.2506, 209.0452
2.513494, 0.5898679, 8.480874, 390.2506, 219.9496
2.483785, 0.5898679, 8.198221, 393.5112, 223.1265
2.483785, 0.7323679, 8.198221, 393.5112, 211.8143
2.284881, 0.5898679, 8.219127, 377.3415, 222.8834
2.483785, 0.5898679, 8.198221, 393.5112, 223.1265
2.513494, 0.5898679, 8.480874, 390.2506, 219.9496
2.314589, 0.5898679, 8.50178, 374.671, 219.7237
2.284881, 0.7323679, 8.219127, 377.3415, 211.6024
2.284881, 0.5898679, 8.219127, 377.3415, 222.8834
2.314589, 0.5898679, 8.50178, 374.671, 219.7237
2.314589, 0.7323679, 8.50178, 374.671, 208.8483
2.483785, 0.7323679, 8.198221, 393.5112, 211.8143
2.483785, 0.5898679, 8.198221, 393.5112, 223.1265
2.284881, 0.5898679, 8.219127, 377.3415, 222.8834
2.284881, 0.7323679, 8.219127, 377.3415, 211.6024
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.7328, 0.1916559, 8.240561, 333.3721, 254.071
1.533074, 0.1916559, 8.251029, 317.4987, 253.9073
1.543996, 0.1916559, 8.459439, 316.2712, 250.738
1.743722, 0.1916559, 8.448972, 331.7193, 250.8932
1.543996, 0.1916559, 8.459439, 316.2712, 250.738
1.543996, 0.0191559, 8.459439, 316.2712, 263.9743
1.743722, 0.0191559, 8.448972, 331.7193, 264.1472
1.743722, 0.1916559, 8.448972, 331.7193, 250.8932
1.743722, 0.1916559, 8.448972, 331.7193, 250.8932
1.743722, 0.0191559, 8.448972, 331.7193, 264.1472
1.7328, 0.0191559, 8.240561, 333.3721, 267.6884
1.7328, 0.1916559, 8.240561, 333.3721, 254.071
1.533074, 0.0191559, 8.251029, 317.4987, 267.506
1.7328, 0.0191559, 8.240561, 333.3721, 267.6884
1.743722, 0.0191559, 8.448972, 331.7193, 264.1472
1.543996, 0.0191559, 8.459439, 316.2712, 263.9743
1.533074, 0.1916559, 8.251029, 317.4987, 253.9073
1.533074, 0.0191559, 8.251029, 317.4987, 267.506
1.543996, 0.0191559, 8.459439, 316.2712, 263.9743
1.543996, 0.1916559, 8.459439, 316.2712, 250.738
1.7328, 0.1916559, 8.240561, 333.3721, 254.071
1.7328, 0.0191559, 8.240561, 333.3721, 267.6884
1.533074, 0.0191559, 8.251029, 317.4987, 267.506
1.533074, 0.1916559, 8.251029, 317.4987, 253.9073
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.743722, 0.3641558, 8.251029, 334.1047, 240.3086
1.543996, 0.3641558, 8.240561, 318.4676, 240.4536
1.533074, 0.3641559, 8.448972, 315.5342, 237.6392
1.7328, 0.3641559, 8.459439, 330.7584, 237.5018
1.533074, 0.3641559, 8.448972, 315.5342, 237.6392
1.533074, 0.1916559, 8.448972, 315.5342, 250.8932
1.7328, 0.1916559, 8.459439, 330.7584, 250.738
1.7328, 0.3641559, 8.459439, 330.7584, 237.5018
1.7328, 0.3641559, 8.459439, 330.7584, 237.5018
1.7328, 0.1916559, 8.459439, 330.7584, 250.738
1.743722, 0.1916559, 8.251029, 334.1047, 253.9073
1.743722, 0.3641558, 8.251029, 334.1047, 240.3086
1.543996, 0.1916559, 8.240561, 318.4676, 254.071
1.743722, 0.1916559, 8.251029, 334.1047, 253.9073
1.7328, 0.1916559, 8.459439, 330.7584, 250.738
1.533074, 0.1916559, 8.448972, 315.5342, 250.8932
1.543996, 0.3641558, 8.240561, 318.4676, 240.4536
1.543996, 0.1916559, 8.240561, 318.4676, 254.071
1.533074, 0.1916559, 8.448972, 315.5342, 250.8932
1.533074, 0.3641559, 8.448972, 315.5342, 237.6392
1.743722, 0.3641558, 8.251029, 334.1047, 240.3086
1.743722, 0.1916559, 8.251029, 334.1047, 253.9073
1.543996, 0.1916559, 8.240561, 318.4676, 254.071
1.543996, 0.3641558, 8.240561, 318.4676, 240.4536
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.726943, 0.5366558, 8.235771, 332.9683, 226.8941
1.528039, 0.5366558, 8.256677, 317.0446, 226.6419
1.549853, 0.5366558, 8.46423, 316.6736, 224.2109
1.748758, 0.5366558, 8.443324, 332.1728, 224.4499
1.549853, 0.5366558, 8.46423, 316.6736, 224.2109
1.549853, 0.3641559, 8.46423, 316.6736, 237.439
1.748758, 0.3641559, 8.443324, 332.1728, 237.7135
1.748758, 0.5366558, 8.443324, 332.1728, 224.4499
1.748758, 0.5366558, 8.443324, 332.1728, 224.4499
1.748758, 0.3641559, 8.443324, 332.1728, 237.7135
1.726943, 0.3641559, 8.235771, 332.9683, 240.5201
1.726943, 0.5366558, 8.235771, 332.9683, 226.8941
1.528039, 0.3641559, 8.256677, 317.0446, 240.2305
1.726943, 0.3641559, 8.235771, 332.9683, 240.5201
1.748758, 0.3641559, 8.443324, 332.1728, 237.7135
1.549853, 0.3641559, 8.46423, 316.6736, 237.439
1.528039, 0.5366558, 8.256677, 317.0446, 226.6419
1.528039, 0.3641559, 8.256677, 317.0446, 240.2305
1.549853, 0.3641559, 8.46423, 316.6736, 237.439
1.549853, 0.5366558, 8.46423, 316.6736, 224.2109
1.726943, 0.5366558, 8.235771, 332.9683, 226.8941
1.726943, 0.3641559, 8.235771, 332.9683, 240.5201
1.528039, 0.3641559, 8.256677, 317.0446, 240.2305
1.528039, 0.5366558, 8.256677, 317.0446, 226.6419
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.747112, 0.7091558, 8.254766, 334.3256, 213.0729
1.547873, 0.7091558, 8.237334, 318.8071, 213.252
1.529684, 0.7091558, 8.445235, 315.3098, 211.1677
1.728923, 0.7091558, 8.462667, 330.4236, 210.998
1.529684, 0.7091558, 8.445235, 315.3098, 211.1677
1.529684, 0.5366558, 8.445235, 315.3098, 224.428
1.728923, 0.5366558, 8.462667, 330.4236, 224.2287
1.728923, 0.7091558, 8.462667, 330.4236, 210.998
1.728923, 0.7091558, 8.462667, 330.4236, 210.998
1.728923, 0.5366558, 8.462667, 330.4236, 224.2287
1.747112, 0.5366558, 8.254766, 334.3256, 226.6649
1.747112, 0.7091558, 8.254766, 334.3256, 213.0729
1.547873, 0.5366558, 8.237334, 318.8071, 226.8752
1.747112, 0.5366558, 8.254766, 334.3256, 226.6649
1.728923, 0.5366558, 8.462667, 330.4236, 224.2287
1.529684, 0.5366558, 8.445235, 315.3098, 224.428
1.547873, 0.7091558, 8.237334, 318.8071, 213.252
1.547873, 0.5366558, 8.237334, 318.8071, 226.8752
1.529684, 0.5366558, 8.445235, 315.3098, 224.428
1.529684, 0.7091558, 8.445235, 315.3098, 211.1677
1.747112, 0.7091558, 8.254766, 334.3256, 213.0729
1.747112, 0.5366558, 8.254766, 334.3256, 226.6649
1.547873, 0.5366558, 8.237334, 318.8071, 226.8752
1.547873, 0.7091558, 8.237334, 318.8071, 213.252
box_1_Parle-G-GOLD(Clone) stack 3 Shelf_0 Rack_0_0_0
1.734695, 0.8816558, 8.242226, 333.5012, 199.5872
1.534817, 0.8816558, 8.249206, 317.6547, 199.528
1.542101, 0.8816558, 8.457774, 316.1419, 197.8064
1.741979, 0.8816558, 8.450795, 331.564, 197.8625
1.542101, 0.8816558, 8.457774, 316.1419, 197.8064
1.542101, 0.7091558, 8.457774, 316.1419, 211.0455
1.741979, 0.7091558, 8.450795, 331.564, 211.1134
1.741979, 0.8816558, 8.450795, 331.564, 197.8625
1.741979, 0.8816558, 8.450795, 331.564, 197.8625
1.741979, 0.7091558, 8.450795, 331.564, 211.1134
1.734695, 0.7091557, 8.242227, 333.5012, 213.2016
1.734695, 0.8816558, 8.242226, 333.5012, 199.5872
1.534817, 0.7091557, 8.249206, 317.6547, 213.1299
1.734695, 0.7091557, 8.242227, 333.5012, 213.2016
1.741979, 0.7091558, 8.450795, 331.564, 211.1134
1.542101, 0.7091558, 8.457774, 316.1419, 211.0455
1.534817, 0.8816558, 8.249206, 317.6547, 199.528
1.534817, 0.7091557, 8.249206, 317.6547, 213.1299
1.542101, 0.7091558, 8.457774, 316.1419, 211.0455
1.542101, 0.8816558, 8.457774, 316.1419, 197.8064
1.734695, 0.8816558, 8.242226, 333.5012, 199.5872
1.734695, 0.7091557, 8.242227, 333.5012, 213.2016
1.534817, 0.7091557, 8.249206, 317.6547, 213.1299
1.534817, 0.8816558, 8.249206, 317.6547, 199.528
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.361732, 0.2073493, 8.228273, 304.1832, 253.023
1.161762, 0.2073493, 8.231764, 288.3495, 252.9687
1.165951, 0.2073493, 8.471727, 287.1889, 249.3542
1.365921, 0.2073493, 8.468237, 302.5367, 249.4051
1.165951, 0.2073493, 8.471727, 287.1889, 249.3542
1.165951, 0.01984932, 8.471727, 287.1889, 263.7188
1.365921, 0.01984932, 8.468237, 302.5367, 263.7762
1.365921, 0.2073493, 8.468237, 302.5367, 249.4051
1.365921, 0.2073493, 8.468237, 302.5367, 249.4051
1.365921, 0.01984932, 8.468237, 302.5367, 263.7762
1.361732, 0.01984929, 8.228273, 304.1832, 267.8484
1.361732, 0.2073493, 8.228273, 304.1832, 253.023
1.161762, 0.01984929, 8.231764, 288.3495, 267.7874
1.361732, 0.01984929, 8.228273, 304.1832, 267.8484
1.365921, 0.01984932, 8.468237, 302.5367, 263.7762
1.165951, 0.01984932, 8.471727, 287.1889, 263.7188
1.161762, 0.2073493, 8.231764, 288.3495, 252.9687
1.161762, 0.01984929, 8.231764, 288.3495, 267.7874
1.165951, 0.01984932, 8.471727, 287.1889, 263.7188
1.165951, 0.2073493, 8.471727, 287.1889, 249.3542
1.361732, 0.2073493, 8.228273, 304.1832, 253.023
1.361732, 0.01984929, 8.228273, 304.1832, 267.8484
1.161762, 0.01984929, 8.231764, 288.3495, 267.7874
1.161762, 0.2073493, 8.231764, 288.3495, 252.9687
box_6_melody(Clone) stack 4 Shelf_0 Rack_0_0_0
1.35075, 0.3948492, 8.220205, 303.3822, 238.3073
1.151846, 0.3948492, 8.241111, 287.5072, 238.0232
1.176933, 0.3948492, 8.479795, 287.9808, 234.8866
1.375837, 0.3948492, 8.45889, 303.3725, 235.1537
1.176933, 0.3948492, 8.479795, 287.9808, 234.8866
1.176933, 0.2073492, 8.479795, 287.9808, 249.2365
1.375837, 0.2073492, 8.45889, 303.3725, 249.5419
1.375837, 0.3948492, 8.45889, 303.3725, 235.1537
1.375837, 0.3948492, 8.45889, 303.3725, 235.1537
1.375837, 0.2073492, 8.45889, 303.3725, 249.5419
1.35075, 0.2073492, 8.220205, 303.3822, 253.1486
1.35075, 0.3948492, 8.220205, 303.3822, 238.3073
1.151846, 0.2073492, 8.241111, 287.5072, 252.8236
1.35075, 0.2073492, 8.220205, 303.3822, 253.1486
1.375837, 0.2073492, 8.45889, 303.3725, 249.5419
1.176933, 0.2073492, 8.479795, 287.9808, 249.2365
1.151846, 0.3948492, 8.241111, 287.5072, 238.0232
1.151846, 0.2073492, 8.241111, 287.5072, 252.8236
1.176933, 0.2073492, 8.479795, 287.9808, 249.2365
1.176933, 0.3948492, 8.479795, 287.9808, 234.8866
1.35075, 0.3948492, 8.220205, 303.3822, 238.3073
1.35075, 0.2073492, 8.220205, 303.3822, 253.1486
1.151846, 0.2073492, 8.241111, 287.5072, 252.8236
1.151846, 0.3948492, 8.241111, 287.5072, 238.0232
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.331499, 1.369311, 8.2284, 301.7916, 161.1469
1.13162, 1.369311, 8.23538, 285.9453, 161.1229
1.139869, 1.369311, 8.471601, 285.1915, 160.335
1.339748, 1.369311, 8.464621, 300.5587, 160.3575
1.139869, 1.369311, 8.471601, 285.1915, 160.335
1.139869, 1.204311, 8.471601, 285.1915, 172.976
1.339748, 1.204311, 8.464621, 300.5587, 173.0099
1.339748, 1.369311, 8.464621, 300.5587, 160.3575
1.339748, 1.369311, 8.464621, 300.5587, 160.3575
1.339748, 1.204311, 8.464621, 300.5587, 173.0099
1.331499, 1.204311, 8.2284, 301.7916, 174.1931
1.331499, 1.369311, 8.2284, 301.7916, 161.1469
1.13162, 1.204311, 8.23538, 285.9453, 174.1571
1.331499, 1.204311, 8.2284, 301.7916, 174.1931
1.339748, 1.204311, 8.464621, 300.5587, 173.0099
1.139869, 1.204311, 8.471601, 285.1915, 172.976
1.13162, 1.369311, 8.23538, 285.9453, 161.1229
1.13162, 1.204311, 8.23538, 285.9453, 174.1571
1.139869, 1.204311, 8.471601, 285.1915, 172.976
1.139869, 1.369311, 8.471601, 285.1915, 160.335
1.331499, 1.369311, 8.2284, 301.7916, 161.1469
1.331499, 1.204311, 8.2284, 301.7916, 174.1931
1.13162, 1.204311, 8.23538, 285.9453, 174.1571
1.13162, 1.369311, 8.23538, 285.9453, 161.1229
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.349341, 1.534311, 8.244886, 303.0654, 148.0723
1.150832, 1.534311, 8.220512, 287.5561, 148.1143
1.122027, 1.534311, 8.455114, 283.917, 147.7206
1.320536, 1.534311, 8.479488, 298.9734, 147.6811
1.122027, 1.534311, 8.455114, 283.917, 147.7206
1.122027, 1.369311, 8.455114, 283.917, 160.3884
1.320536, 1.369311, 8.479488, 298.9734, 160.3094
1.320536, 1.534311, 8.479488, 298.9734, 147.6811
1.320536, 1.534311, 8.479488, 298.9734, 147.6811
1.320536, 1.369311, 8.479488, 298.9734, 160.3094
1.349341, 1.369311, 8.244886, 303.0654, 161.0902
1.349341, 1.534311, 8.244886, 303.0654, 148.0723
1.150832, 1.369311, 8.220512, 287.5561, 161.1741
1.349341, 1.369311, 8.244886, 303.0654, 161.0902
1.320536, 1.369311, 8.479488, 298.9734, 160.3094
1.122027, 1.369311, 8.455114, 283.917, 160.3884
1.150832, 1.534311, 8.220512, 287.5561, 148.1143
1.150832, 1.369311, 8.220512, 287.5561, 161.1741
1.122027, 1.369311, 8.455114, 283.917, 160.3884
1.122027, 1.534311, 8.455114, 283.917, 147.7206
1.349341, 1.534311, 8.244886, 303.0654, 148.0723
1.349341, 1.369311, 8.244886, 303.0654, 161.0902
1.150832, 1.369311, 8.220512, 287.5561, 161.1741
1.150832, 1.534311, 8.220512, 287.5561, 148.1143
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.337731, 1.699311, 8.233582, 302.2419, 135.0544
1.137762, 1.699311, 8.230091, 286.4628, 135.0544
1.133637, 1.699311, 8.466419, 284.7436, 135.0528
1.333606, 1.699311, 8.46991, 300.0471, 135.0528
1.133637, 1.699311, 8.466419, 284.7436, 135.0528
1.133637, 1.534311, 8.466419, 284.7436, 147.7023
1.333606, 1.534311, 8.46991, 300.0471, 147.6966
1.333606, 1.699311, 8.46991, 300.0471, 135.0528
1.333606, 1.699311, 8.46991, 300.0471, 135.0528
1.333606, 1.534311, 8.46991, 300.0471, 147.6966
1.337731, 1.534311, 8.233582, 302.2419, 148.0918
1.337731, 1.699311, 8.233582, 302.2419, 135.0544
1.137762, 1.534311, 8.230091, 286.4628, 148.0978
1.337731, 1.534311, 8.233582, 302.2419, 148.0918
1.333606, 1.534311, 8.46991, 300.0471, 147.6966
1.133637, 1.534311, 8.466419, 284.7436, 147.7023
1.137762, 1.699311, 8.230091, 286.4628, 135.0544
1.137762, 1.534311, 8.230091, 286.4628, 148.0978
1.133637, 1.534311, 8.466419, 284.7436, 147.7023
1.133637, 1.699311, 8.466419, 284.7436, 135.0528
1.337731, 1.699311, 8.233582, 302.2419, 135.0544
1.337731, 1.534311, 8.233582, 302.2419, 148.0918
1.137762, 1.534311, 8.230091, 286.4628, 148.0978
1.137762, 1.699311, 8.230091, 286.4628, 135.0544
box4_Fairever(Clone) stack 5 Shelf_1 Rack_0_0_0
1.34749, 1.864311, 8.242919, 302.9355, 122.0331
