box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 365.2484, 253.8477
2.685083, 0.1961813, 8.221532, 349.6151, 254.0117
2.672166, 0.1961813, 8.468002, 345.1737, 250.2646
2.871892, 0.1961813, 8.478469, 360.3214, 250.1107
2.672166, 0.1961813, 8.468002, 345.1737, 250.2646
2.672166, 0.0199313, 8.468002, 345.1737, 263.7738
2.871892, 0.0199313, 8.478469, 360.3214, 263.6018
2.871892, 0.1961813, 8.478469, 360.3214, 250.1107
2.871892, 0.1961813, 8.478469, 360.3214, 250.1107
2.871892, 0.0199313, 8.478469, 360.3214, 263.6018
2.884809, 0.0199313, 8.231998, 365.2484, 267.7768
2.884809, 0.1961813, 8.231998, 365.2484, 253.8477
2.685083, 0.0199313, 8.221532, 349.6151, 267.9601
2.884809, 0.0199313, 8.231998, 365.2484, 267.7768
2.871892, 0.0199313, 8.478469, 360.3214, 263.6018
2.672166, 0.0199313, 8.468002, 345.1737, 263.7738
2.685083, 0.1961813, 8.221532, 349.6151, 254.0117
2.685083, 0.0199313, 8.221532, 349.6151, 267.9601
2.672166, 0.0199313, 8.468002, 345.1737, 263.7738
2.672166, 0.1961813, 8.468002, 345.1737, 250.2646
2.884809, 0.1961813, 8.231998, 365.2484, 253.8477
2.884809, 0.0199313, 8.231998, 365.2484, 267.7768
2.685083, 0.0199313, 8.221532, 349.6151, 267.9601
2.685083, 0.1961813, 8.221532, 349.6151, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 334.5368, 256.9882
2.291887, 0.162368, 8.213324, 318.5827, 256.8196
2.306762, 0.162368, 8.497145, 316.88, 252.4191
2.506487, 0.162368, 8.486677, 332.2547, 252.5758
2.306762, 0.162368, 8.497145, 316.88, 252.4191
2.306762, 0.019868, 8.497145, 316.88, 263.301
2.506487, 0.019868, 8.486677, 332.2547, 263.4721
2.506487, 0.162368, 8.486677, 332.2547, 252.5758
2.506487, 0.162368, 8.486677, 332.2547, 252.5758
2.506487, 0.019868, 8.486677, 332.2547, 263.4721
2.491613, 0.019868, 8.202856, 334.5368, 268.2935
2.491613, 0.162368, 8.202856, 334.5368, 256.9882
2.291887, 0.019868, 8.213324, 318.5827, 268.1092
2.491613, 0.019868, 8.202856, 334.5368, 268.2935
2.506487, 0.019868, 8.486677, 332.2547, 263.4721
2.306762, 0.019868, 8.497145, 316.88, 263.301
2.291887, 0.162368, 8.213324, 318.5827, 256.8196
2.291887, 0.019868, 8.213324, 318.5827, 268.1092
2.306762, 0.019868, 8.497145, 316.88, 263.301
2.306762, 0.162368, 8.497145, 316.88, 252.4191
2.491613, 0.162368, 8.202856, 334.5368, 256.9882
2.491613, 0.019868, 8.202856, 334.5368, 268.2935
2.291887, 0.019868, 8.213324, 318.5827, 268.1092
2.291887, 0.162368, 8.213324, 318.5827, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 335.5845, 245.53
2.306762, 0.304868, 8.202856, 319.8716, 245.683
2.291887, 0.304868, 8.486677, 315.8452, 241.6795
2.491613, 0.304868, 8.497145, 330.9959, 241.5373
2.291887, 0.304868, 8.486677, 315.8452, 241.6795
2.291887, 0.162368, 8.486677, 315.8452, 252.5758
2.491613, 0.162368, 8.497145, 330.9959, 252.4192
2.491613, 0.304868, 8.497145, 330.9959, 241.5373
2.491613, 0.304868, 8.497145, 330.9959, 241.5373
2.491613, 0.162368, 8.497145, 330.9959, 252.4192
2.506487, 0.162368, 8.213324, 335.5845, 256.8196
2.506487, 0.304868, 8.213324, 335.5845, 245.53
2.306762, 0.162368, 8.202856, 319.8716, 256.9882
2.506487, 0.162368, 8.213324, 335.5845, 256.8196
2.491613, 0.162368, 8.497145, 330.9959, 252.4192
2.291887, 0.162368, 8.486677, 315.8452, 252.5758
2.306762, 0.304868, 8.202856, 319.8716, 245.683
2.306762, 0.162368, 8.202856, 319.8716, 256.9882
2.291887, 0.162368, 8.486677, 315.8452, 252.5758
2.291887, 0.304868, 8.486677, 315.8452, 241.6795
2.506487, 0.304868, 8.213324, 335.5845, 245.53
2.506487, 0.162368, 8.213324, 335.5845, 256.8196
2.306762, 0.162368, 8.202856, 319.8716, 256.9882
2.306762, 0.304868, 8.202856, 319.8716, 245.683
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.501652, 0.447368, 8.209662, 335.2475, 234.2884
2.301683, 0.447368, 8.206172, 319.4338, 234.3342
2.296722, 0.447368, 8.490338, 316.1794, 230.7384
2.496692, 0.447368, 8.493829, 331.4223, 230.6959
2.296722, 0.447368, 8.490338, 316.1794, 230.7384
2.296722, 0.304868, 8.490338, 316.1794, 241.6297
2.496692, 0.304868, 8.493829, 331.4223, 241.5823
2.496692, 0.447368, 8.493829, 331.4223, 230.6959
2.496692, 0.447368, 8.493829, 331.4223, 230.6959
2.496692, 0.304868, 8.493829, 331.4223, 241.5823
2.501652, 0.3048679, 8.209662, 335.2475, 245.5834
2.501652, 0.447368, 8.209662, 335.2475, 234.2884
2.301683, 0.3048679, 8.206172, 319.4338, 245.6345
2.501652, 0.3048679, 8.209662, 335.2475, 245.5834
2.496692, 0.304868, 8.493829, 331.4223, 241.5823
2.296722, 0.304868, 8.490338, 316.1794, 241.6297
2.301683, 0.447368, 8.206172, 319.4338, 234.3342
2.301683, 0.3048679, 8.206172, 319.4338, 245.6345
2.296722, 0.304868, 8.490338, 316.1794, 241.6297
2.296722, 0.447368, 8.490338, 316.1794, 230.7384
2.501652, 0.447368, 8.209662, 335.2475, 234.2884
2.501652, 0.3048679, 8.209662, 335.2475, 245.5834
2.301683, 0.3048679, 8.206172, 319.4338, 245.6345
