box_8_lizol(Clone) stack 0 Shelf_0 Rack_0_0_0
2.884809, 0.1961813, 8.231998, 396.8606, 253.8477
2.685083, 0.1961813, 8.221532, 381.2709, 254.0117
2.672166, 0.1961813, 8.468002, 375.8329, 250.2646
2.871892, 0.1961813, 8.478469, 390.9396, 250.1107
2.672166, 0.1961813, 8.468002, 375.8329, 250.2646
2.672166, 0.0199313, 8.468002, 375.8329, 263.7738
2.871892, 0.0199313, 8.478469, 390.9396, 263.6018
2.871892, 0.1961813, 8.478469, 390.9396, 250.1107
2.871892, 0.1961813, 8.478469, 390.9396, 250.1107
2.871892, 0.0199313, 8.478469, 390.9396, 263.6018
2.884809, 0.0199313, 8.231998, 396.8606, 267.7768
2.884809, 0.1961813, 8.231998, 396.8606, 253.8477
2.685083, 0.0199313, 8.221532, 381.2709, 267.9601
2.884809, 0.0199313, 8.231998, 396.8606, 267.7768
2.871892, 0.0199313, 8.478469, 390.9396, 263.6018
2.672166, 0.0199313, 8.468002, 375.8329, 263.7738
2.685083, 0.1961813, 8.221532, 381.2709, 254.0117
2.685083, 0.0199313, 8.221532, 381.2709, 267.9601
2.672166, 0.0199313, 8.468002, 375.8329, 263.7738
2.672166, 0.1961813, 8.468002, 375.8329, 250.2646
2.884809, 0.1961813, 8.231998, 396.8606, 253.8477
2.884809, 0.0199313, 8.231998, 396.8606, 267.7768
2.685083, 0.0199313, 8.221532, 381.2709, 267.9601
2.685083, 0.1961813, 8.221532, 381.2709, 254.0117
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.491613, 0.162368, 8.202856, 366.2708, 256.9882
2.291887, 0.162368, 8.213324, 350.2729, 256.8196
2.306762, 0.162368, 8.497145, 347.4254, 252.4191
2.506487, 0.162368, 8.486677, 362.8409, 252.5758
2.306762, 0.162368, 8.497145, 347.4254, 252.4191
2.306762, 0.019868, 8.497145, 347.4254, 263.301
2.506487, 0.019868, 8.486677, 362.8409, 263.4721
2.506487, 0.162368, 8.486677, 362.8409, 252.5758
2.506487, 0.162368, 8.486677, 362.8409, 252.5758
2.506487, 0.019868, 8.486677, 362.8409, 263.4721
2.491613, 0.019868, 8.202856, 366.2708, 268.2935
2.491613, 0.162368, 8.202856, 366.2708, 256.9882
2.291887, 0.019868, 8.213324, 350.2729, 268.1092
2.491613, 0.019868, 8.202856, 366.2708, 268.2935
2.506487, 0.019868, 8.486677, 362.8409, 263.4721
2.306762, 0.019868, 8.497145, 347.4254, 263.301
2.291887, 0.162368, 8.213324, 350.2729, 256.8196
2.291887, 0.019868, 8.213324, 350.2729, 268.1092
2.306762, 0.019868, 8.497145, 347.4254, 263.301
2.306762, 0.162368, 8.497145, 347.4254, 252.4191
2.491613, 0.162368, 8.202856, 366.2708, 256.9882
2.491613, 0.019868, 8.202856, 366.2708, 268.2935
2.291887, 0.019868, 8.213324, 350.2729, 268.1092
2.291887, 0.162368, 8.213324, 350.2729, 256.8196
box_5_LMRR(Clone) stack 1 Shelf_0 Rack_0_0_0
2.506487, 0.304868, 8.213324, 367.2747, 245.53
2.306762, 0.304868, 8.202856, 351.6056, 245.683
2.291887, 0.304868, 8.486677, 346.4314, 241.6795
2.491613, 0.304868, 8.497145, 361.5414, 241.5373
2.291887, 0.304868, 8.486677, 346.4314, 241.6795
2.291887, 0.162368, 8.486677, 346.4314, 252.5758
2.491613, 0.162368, 8.497145, 361.5414, 252.4192
2.491613, 0.304868, 8.497145, 361.5414, 241.5373
2.491613, 0.304868, 8.497145, 361.5414, 241.5373
2.491613, 0.162368, 8.497145, 361.5414, 252.4192
2.506487, 0.162368, 8.213324, 367.2747, 256.8196
2.506487, 0.304868, 8.213324, 367.2747, 245.53
2.306762, 0.162368, 8.202856, 351.6056, 256.9882
2.506487, 0.162368, 8.213324, 367.2747, 256.8196
2.491613, 0.162368, 8.497145, 361.5414, 252.4192
2.291887, 0.162368, 8.486677, 346.4314, 252.5758
