Rack_0_1_2
Shelf_0, Rack_0_1_0, Shelf_0, 2, 0.02, 0.3500004, 0, 0, 0, 100, 100, 100, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 1, 2.999998, 0.04, 1.169999, 0.05000037, 0.05000037, 1, 2.999998, 0.02, 1.169999, 0.05000037, 0.05000037, 0, 1, 1, 2.999998, 0.02, 1.169999, 0.3500004, 0.3500004, 1, 2.999998, 0.02, 1.169999, 0.3500004, 0.3500004, 1, 1, 1, 2.999998, 0.02, 1.169999, 0.6500004, 0.6500004, 1, 2.999998, 0.02, 1.169999, 0.6500004, 0.6500004
box_5_LMRR(Clone) stack 78, Rack_0_1_0, Shelf_0, 2.372138, 0.02, 0.3500004, -0.7071068, 0, 0, 0.5633803, 1.052632, 0.7500001, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 2.194638, 2.534637, 0.02, 0.2, 0.2150005, 0.2150005, 2.194638, 2.534637, 0.02, 0.2, 0.2150005, 0.2150005, 0, 1, 2.194638, 2.534637, 0.02, 0.2, 0.3500004, 0.3500004, 2.194638, 2.534637, 0.02, 0.2, 0.3500004, 0.3500004, 1, 1, 2.194638, 2.534637, 0.02, 0.2, 0.4850003, 0.4850003, 2.194638, 2.534637, 0.02, 0.2, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 78, Rack_0_1_0, Shelf_0, 2.372138, 0.1625, 0.3500004, -0.7066761, 0.02467767, 0.02467767, 0.5633803, 1.052632, 0.7500001, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 2.194638, 2.534637, 0.1625, 0.3425, 0.2150005, 0.2150005, 2.194638, 2.534637, 0.1625, 0.3425, 0.2150005, 0.2150005, 0, 1, 2.194638, 2.534637, 0.1625, 0.3425, 0.3500004, 0.3500004, 2.194638, 2.534637, 0.1625, 0.3425, 0.3500004, 0.3500004, 1, 1, 2.194638, 2.534637, 0.1625, 0.3425, 0.4850003, 0.4850003, 2.194638, 2.534637, 0.1625, 0.3425, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 78, Rack_0_1_0, Shelf_0, 2.372138, 0.3049999, 0.3500004, -0.7061377, 0.03700712, 0.03700712, 0.5633803, 1.052632, 0.75, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 2.194638, 2.534637, 0.3049999, 0.485, 0.2150005, 0.2150005, 2.194638, 2.534637, 0.3049999, 0.485, 0.2150005, 0.2150005, 0, 1, 2.194638, 2.534637, 0.3049999, 0.485, 0.3500004, 0.3500004, 2.194638, 2.534637, 0.3049999, 0.485, 0.3500004, 0.3500004, 1, 1, 2.194638, 2.534637, 0.3049999, 0.485, 0.4850003, 0.4850003, 2.194638, 2.534637, 0.3049999, 0.485, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 78, Rack_0_1_0, Shelf_0, 2.372138, 0.4474999, 0.3500004, -0.7066761, 0.02467767, 0.02467767, 0.5633803, 1.052632, 0.7500001, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.2150005, 0.2150005, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.2150005, 0.2150005, 0, 1, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.3500004, 0.3500004, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.3500004, 0.3500004, 1, 1, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.4850003, 0.4850003, 2.194638, 2.534637, 0.4474999, 0.6274998, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 78, Rack_0_1_0, Shelf_0, 2.372138, 0.5899999, 0.3500004, -0.7064338, 0.03084356, 0.03084356, 0.5633804, 1.052632, 0.75, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.2150005, 0.2150005, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.2150005, 0.2150005, 0, 1, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.3500004, 0.3500004, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.3500004, 0.3500004, 1, 1, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.4850003, 0.4850003, 2.194638, 2.534637, 0.5899999, 0.7699997, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 79, Rack_0_1_0, Shelf_0, 1.981139, 0.02, 0.3500004, -0.7070799, -0.006170593, -0.006170593, 0.5633804, 1.052632, 0.7500001, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 1.803639, 2.143639, 0.02, 0.2, 0.2150005, 0.2150005, 1.803639, 2.143639, 0.02, 0.2, 0.2150005, 0.2150005, 0, 1, 1.803639, 2.143639, 0.02, 0.2, 0.3500004, 0.3500004, 1.803639, 2.143639, 0.02, 0.2, 0.3500004, 0.3500004, 1, 1, 1.803639, 2.143639, 0.02, 0.2, 0.4850003, 0.4850003, 1.803639, 2.143639, 0.02, 0.2, 0.4850003, 0.4850003
box_5_LMRR(Clone) stack 79, Rack_0_1_0, Shelf_0, 1.981139, 0.1625, 0.3500004, -0.7061377, -0.03700712, -0.03700712, 0.5633803, 1.052632, 0.75, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 1.803639, 2.143639, 0.1625, 0.3425, 0.2150005, 0.2150005, 1.803639, 2.143639, 0.1625, 0.3425, 0.2150005, 0.2150005, 0, 1, 1.803639, 2.143639, 0.1625, 0.3425, 0.3500004, 0.3500004, 1.803639, 2.143639, 0.1625, 0.3425, 0.3500004, 0.3500004, 1, 1, 1.803639, 2.143639, 0.1625, 0.3425, 0.4850003, 0.4850003, 1.803639, 2.143639, 0.1625, 0.3425, 0.4850003, 0.4850003
box_3_Hareli(Clone) stack 80, Rack_0_1_0, Shelf_0, 1.608341, 0.02, 0.3500004, -0.7069991, -0.01234072, -0.01234072, 0.5405406, 1, 0.7500001, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 1.423341, 1.78334, 0.02, 0.22, 0.2400004, 0.2400004, 1.423341, 1.78334, 0.02, 0.22, 0.2400004, 0.2400004, 0, 1, 1.423341, 1.78334, 0.02, 0.22, 0.3500004, 0.3500004, 1.423341, 1.78334, 0.02, 0.22, 0.3500004, 0.3500004, 1, 1, 1.423341, 1.78334, 0.02, 0.22, 0.4600004, 0.4600004, 1.423341, 1.78334, 0.02, 0.22, 0.4600004, 0.4600004
Shelf_1, Rack_0_1_0, Shelf_1, 2, 1.204594, 0.3500004, 0, 0, 0, 100, 100, 100, 1.25, 1.7, -7.36, 0, 0, 0, -1, 1, 1, 2.999998, 1.204594, 2.354593, 0.05000037, 0.05000037, 1, 2.999998, 1.204594, 2.354593, 0.05000037, 0.05000037, 0, 1, 1, 2.999998, 1.204594, 2.354593, 0.3500004, 0.3500004, 1, 2.999998, 1.204594, 2.354593, 0.3500004, 0.3500004, 1, 1, 1, 2.999998, 1.204594, 2.354593, 0.6500004, 0.6500004, 1, 2.999998, 1.204594, 2.354593, 0.6500004, 0.6500004
